TaskID,TaskType,ArrivalHour,SourceRegion,MaxLatency_ms,GPU_Demand,DurationHours,LatestFinishHour,Status,AssignedRegion,StartHour,FinishHour,NetworkLatency_ms,ObjectiveScore,EstimatedCost_CNY,EstimatedCarbon_tCO2,EstimatedRenewableUsed_MWh
1455,AITraining,2399,RegionF,150.0,37.0,2.7333333333333334,2406.0,scheduled,RegionD,2399,2401.733333333333,25.0,-2309.6486662261404,2968.438770742078,3.488767903576716,13.152479573324397
1540,AITraining,2377,RegionF,150.0,98.0,4.866666666666666,2406.0,scheduled,RegionB,2398,2402.866666666667,79.0,-46265.244786325944,0.0,0.0,103.01760000000257
1664,BatchInference,2383,RegionE,80.0,14.0,2.183333333333333,2406.0,scheduled,RegionA,2383,2385.1833333333334,78.0,-1755.2869047619586,0.0,0.0,4.1265000000001155
1843,RealTimeInference,2394,RegionA,20.0,1.0,0.8166666666666667,2395.0,scheduled,RegionA,2394,2394.8166666666666,5.0,-32.761957671954775,0.0,0.0,0.08819999999999346
2055,AITraining,2386,RegionD,150.0,116.0,2.6666666666666665,2406.0,scheduled,RegionA,2388,2390.6666666666665,65.0,-29925.783068781362,0.0,0.0,66.81599999999621
2167,AITraining,2390,RegionD,150.0,57.0,4.15,2406.0,scheduled,RegionD,2390,2394.15,5.0,-21759.158144928017,0.0,0.0,48.44544000000107
2374,BatchInference,2387,RegionA,80.0,7.0,0.65,2406.0,scheduled,RegionA,2387,2387.65,5.0,-228.44107142861242,0.0,0.0,0.614250000000086
2412,RealTimeInference,2392,RegionC,20.0,2.0,4.266666666666667,2397.0,scheduled,RegionC,2392,2396.266666666667,5.0,-412.9434074074287,0.0,0.0,0.9420800000000469
2473,AITraining,2398,RegionC,150.0,16.0,5.833333333333333,2406.0,scheduled,RegionF,2398,2403.8333333333335,76.0,-8419.53871635633,0.0,0.0,18.965333333333827
2508,RealTimeInference,2378,RegionB,20.0,1.0,4.65,2383.0,scheduled,RegionB,2378,2382.65,5.0,-220.45666666667117,0.0,0.0,0.5022000000000099
2517,AITraining,2392,RegionF,150.0,30.0,2.7333333333333334,2406.0,scheduled,RegionF,2396,2398.733333333333,5.0,-7488.111055900038,0.0,0.0,16.662399999998705
2648,BatchInference,2397,RegionE,80.0,19.0,3.183333333333333,2406.0,scheduled,RegionF,2397,2400.1833333333334,18.0,-3046.797735077597,115.01966666670472,0.12391157166670766,7.239000000000001
2763,BatchInference,2379,RegionB,80.0,15.0,3.75,2406.0,scheduled,RegionC,2382,2385.75,14.0,-3432.6756172839478,0.0,0.0,7.762499999999999
3113,BatchInference,2387,RegionD,80.0,15.0,6.233333333333333,2406.0,scheduled,RegionA,2399,2405.233333333333,65.0,-5594.041402116208,0.0,0.0,12.622499999999572
3444,RealTimeInference,2378,RegionA,20.0,7.0,1.7166666666666666,2380.0,scheduled,RegionA,2378,2379.7166666666667,5.0,-577.644920634931,0.0,0.0,1.2978000000000232
3455,RealTimeInference,2386,RegionC,20.0,1.0,2.8666666666666667,2389.0,scheduled,RegionC,2386,2388.866666666667,5.0,-129.3024197530924,0.0,0.0,0.31648000000001336
3498,RealTimeInference,2376,RegionB,20.0,2.0,1.1833333333333333,2378.0,scheduled,RegionB,2376,2377.1833333333334,5.0,-109.74649572650165,0.0,0.0,0.25560000000001315
3566,BatchInference,2392,RegionE,80.0,9.0,0.9,2406.0,scheduled,RegionE,2396,2396.9,5.0,-449.98468379451236,0.0,0.0,1.0125000000001023
3736,BatchInference,2396,RegionD,80.0,19.0,6.6,2406.0,scheduled,RegionF,2396,2402.6,25.0,-7124.126218081338,0.0,0.0,15.925799999999782
3782,AITraining,2390,RegionE,150.0,89.0,5.766666666666667,2406.0,scheduled,RegionD,2390,2395.766666666667,22.0,-47253.77965217565,0.0,0.0,105.11018666667053
3809,AITraining,2376,RegionF,150.0,32.0,1.6333333333333333,2406.0,scheduled,RegionC,2376,2377.633333333333,76.0,-5076.99130864159,0.0,0.0,11.540479999999143
3928,BatchInference,2397,RegionF,80.0,4.0,3.033333333333333,2406.0,scheduled,RegionF,2397,2400.0333333333333,5.0,-613.6709446376861,4.402666666662663,0.004743026666662354,1.524
3948,RealTimeInference,2382,RegionF,20.0,1.0,5.5,2388.0,scheduled,RegionF,2382,2387.5,5.0,-246.37718426501033,0.0,0.0,0.5588
4060,BatchInference,2383,RegionA,80.0,8.0,2.8,2406.0,scheduled,RegionB,2383,2385.8,12.0,-1308.11396011405,0.0,0.0,3.0240000000001968
4113,BatchInference,2391,RegionA,80.0,15.0,4.2,2406.0,scheduled,RegionB,2397,2401.2,12.0,-3735.5417378915695,0.0,0.0,8.504999999999633
4202,AITraining,2377,RegionE,150.0,94.0,4.666666666666667,2406.0,scheduled,RegionB,2390,2394.6666666666665,74.0,-42550.93903133766,0.0,0.0,94.75199999999694
4316,RealTimeInference,2377,RegionA,20.0,5.0,4.366666666666666,2382.0,scheduled,RegionC,2377,2381.366666666667,15.0,-1067.568888888919,0.0,0.0,2.4104000000000667
4353,AITraining,2398,RegionE,150.0,21.0,3.7,2406.0,scheduled,RegionF,2398,2401.7,18.0,-3829.384847867146,1109.472,1.19524272,11.521439999999224
4354,RealTimeInference,2390,RegionC,20.0,4.0,5.95,2396.0,scheduled,RegionC,2390,2395.95,5.0,-1171.9667160493464,0.0,0.0,2.6275199999999197
4418,BatchInference,2398,RegionD,80.0,11.0,4.233333333333333,2406.0,scheduled,RegionE,2398,2402.233333333333,22.0,-1558.6318675888012,339.625,0.32587499999999997,4.4458333333330415
4590,RealTimeInference,2382,RegionC,20.0,5.0,3.45,2386.0,scheduled,RegionC,2382,2385.45,5.0,-843.6837037036584,0.0,0.0,1.9043999999998993
4599,AITraining,2385,RegionD,150.0,34.0,2.1666666666666665,2406.0,scheduled,RegionB,2395,2397.1666666666665,60.0,-7035.513390312891,0.0,0.0,15.911999999998889
4611,BatchInference,2393,RegionA,80.0,15.0,2.05,2406.0,scheduled,RegionA,2396,2398.05,5.0,-1783.3376322752981,0.0,0.0,4.151250000000369
4848,BatchInference,2394,RegionB,80.0,17.0,3.6,2406.0,scheduled,RegionD,2394,2397.6,60.0,-3392.222355072372,0.0,0.0,7.8335999999998025
4851,BatchInference,2390,RegionD,80.0,8.0,3.8333333333333335,2406.0,scheduled,RegionF,2398,2401.8333333333335,25.0,-1725.7076604555557,0.0,0.0,3.894666666666821
4886,RealTimeInference,2398,RegionF,20.0,3.0,3.3333333333333335,2402.0,scheduled,RegionF,2398,2401.3333333333335,5.0,-451.95155279505184,0.0,0.0,1.0160000000000462
4930,AITraining,2391,RegionE,150.0,50.0,5.866666666666666,2406.0,scheduled,RegionD,2399,2404.866666666667,22.0,-26983.804710145487,0.0,0.0,60.07466666666791
4943,RealTimeInference,2391,RegionC,20.0,4.0,3.0,2394.0,scheduled,RegionC,2391,2394.0,5.0,-584.8538271604937,0.0,0.0,1.3248
5138,RealTimeInference,2396,RegionB,20.0,1.0,5.266666666666667,2402.0,scheduled,RegionB,2396,2401.266666666667,5.0,-250.54974358975392,0.0,0.0,0.568800000000023
5272,RealTimeInference,2398,RegionC,20.0,4.0,4.35,2403.0,scheduled,RegionC,2398,2402.35,5.0,-853.0171851851674,0.0,0.0,1.9209599999999598
5277,AITraining,2385,RegionE,150.0,64.0,1.4666666666666666,2406.0,scheduled,RegionA,2392,2393.4666666666667,78.0,-8975.837883598073,0.0,0.0,20.27520000000042
5435,AITraining,2395,RegionE,150.0,116.0,2.95,2406.0,scheduled,RegionF,2395,2397.95,18.0,-31197.781112489443,0.0,0.0,69.5350399999957
5663,RealTimeInference,2393,RegionB,20.0,6.0,4.25,2398.0,scheduled,RegionC,2393,2397.25,14.0,-1246.025185185185,0.0,0.0,2.8151999999999995
5727,AITraining,2389,RegionD,150.0,82.0,2.316666666666667,2406.0,scheduled,RegionD,2389,2391.3166666666666,5.0,-17459.643217390847,0.0,0.0,38.90517333333232
5845,AITraining,2382,RegionD,150.0,26.0,1.5166666666666666,2406.0,scheduled,RegionA,2382,2383.516666666667,65.0,-3742.576084656622,0.0,0.0,8.517600000001192
6052,AITraining,2380,RegionF,150.0,92.0,4.95,2406.0,scheduled,RegionB,2381,2385.95,79.0,-44171.11076922915,0.0,0.0,98.3663999999964
6232,RealTimeInference,2389,RegionA,20.0,5.0,6.0,2395.0,scheduled,RegionC,2389,2395.0,15.0,-1469.1999999999996,0.0,0.0,3.312
6235,RealTimeInference,2392,RegionB,20.0,1.0,1.7333333333333334,2394.0,scheduled,RegionB,2392,2393.733333333333,5.0,-79.00068376067345,0.0,0.0,0.1871999999999771
6323,BatchInference,2388,RegionA,80.0,5.0,2.3666666666666667,2406.0,scheduled,RegionC,2397,2399.366666666667,15.0,-641.9314814815164,0.0,0.0,1.6330000000000835
6392,BatchInference,2397,RegionD,80.0,5.0,4.783333333333333,2406.0,scheduled,RegionE,2397,2401.7833333333333,22.0,-1276.6721837944579,0.0,0.0,2.9895833333333144
6423,RealTimeInference,2377,RegionA,20.0,7.0,4.383333333333334,2382.0,scheduled,RegionC,2377,2381.383333333333,15.0,-1506.1998518518099,0.0,0.0,3.3874399999999065
6438,AITraining,2394,RegionE,150.0,98.0,4.95,2406.0,scheduled,RegionD,2394,2398.95,22.0,-44622.02705072299,0.0,0.0,99.34847999999634
6481,RealTimeInference,2377,RegionA,20.0,6.0,6.45,2384.0,scheduled,RegionC,2377,2383.45,15.0,-1903.5789629629087,0.0,0.0,4.272479999999879
6507,AITraining,2378,RegionC,150.0,17.0,5.35,2406.0,scheduled,RegionC,2399,2404.35,5.0,-8993.06607407392,0.0,0.0,20.081759999999658
6508,BatchInference,2394,RegionB,80.0,23.0,4.983333333333333,2406.0,scheduled,RegionD,2394,2398.983333333333,60.0,-6477.881050724354,0.0,0.0,14.67093333333271
6767,AITraining,2395,RegionF,150.0,29.0,0.7,2406.0,scheduled,RegionB,2397,2397.7,79.0,-1816.0243874638793,0.0,0.0,4.384799999998861
6876,AITraining,2391,RegionD,150.0,52.0,6.5,2406.0,scheduled,RegionD,2398,2404.5,5.0,-31139.576376811594,0.0,0.0,69.22240000000001
7165,RealTimeInference,2397,RegionB,20.0,5.0,4.633333333333334,2402.0,scheduled,RegionC,2397,2401.633333333333,14.0,-1129.2928395061426,0.0,0.0,2.557599999999933
7372,AITraining,2395,RegionF,150.0,104.0,4.1,2406.0,scheduled,RegionF,2395,2399.1,5.0,-38935.18991304262,0.0,0.0,86.64447999999808
7403,BatchInference,2376,RegionD,80.0,10.0,6.233333333333333,2406.0,scheduled,RegionC,2397,2403.233333333333,58.0,-3802.6185185183867,0.0,0.0,8.601999999999707
7484,RealTimeInference,2393,RegionA,20.0,3.0,3.95,2397.0,scheduled,RegionA,2393,2396.95,5.0,-569.7883068782803,0.0,0.0,1.279799999999941
7530,RealTimeInference,2398,RegionA,20.0,5.0,1.1666666666666667,2400.0,scheduled,RegionA,2398,2399.1666666666665,5.0,-276.914814814778,0.0,0.0,0.6299999999999182
7542,RealTimeInference,2382,RegionD,20.0,7.0,0.6833333333333333,2383.0,scheduled,RegionD,2382,2382.6833333333334,5.0,-214.8299492753819,0.0,0.0,0.4898133333333769
7857,AITraining,2399,RegionF,150.0,115.0,1.2833333333333334,2406.0,scheduled,RegionD,2399,2400.2833333333333,25.0,11357.090630782986,10336.432493333352,12.631114066666697,2.7794399999992265
7874,BatchInference,2396,RegionC,80.0,21.0,0.45,2406.0,scheduled,RegionB,2397,2397.45,14.0,-480.6595797718527,0.0,0.0,1.2757499999994844
7890,RealTimeInference,2399,RegionE,20.0,4.0,4.416666666666667,2404.0,scheduled,RegionE,2399,2403.4166666666665,5.0,-789.683794466376,0.0,0.0,1.7666666666666062
7902,BatchInference,2376,RegionE,80.0,11.0,0.43333333333333335,2406.0,scheduled,RegionE,2376,2376.4333333333334,5.0,-262.7481884058346,0.0,0.0,0.5958333333334167
7973,AITraining,2379,RegionE,150.0,70.0,1.1166666666666667,2406.0,scheduled,RegionC,2397,2398.116666666667,70.0,-7620.202962963803,0.0,0.0,17.259200000001872
8294,BatchInference,2395,RegionC,80.0,8.0,1.0333333333333334,2406.0,scheduled,RegionC,2395,2396.0333333333333,5.0,-428.45382716047817,0.0,0.0,1.1407999999999663
8353,RealTimeInference,2386,RegionB,20.0,5.0,1.25,2388.0,scheduled,RegionB,2386,2387.25,5.0,-297.6559829059829,0.0,0.0,0.675
8745,BatchInference,2398,RegionB,80.0,21.0,2.1,2406.0,scheduled,RegionE,2398,2400.1,74.0,-2162.3384173254917,64.83749999994103,0.06221249999994342,5.25
8760,AITraining,2390,RegionE,150.0,44.0,4.583333333333333,2406.0,scheduled,RegionD,2393,2397.5833333333335,22.0,-18527.517572464385,0.0,0.0,41.3013333333347
8915,AITraining,2392,RegionD,150.0,97.0,0.8166666666666667,2406.0,scheduled,RegionD,2392,2392.8166666666666,5.0,-7240.130644926992,0.0,0.0,16.22357333333213
8972,RealTimeInference,2398,RegionD,20.0,2.0,4.1,2403.0,scheduled,RegionD,2398,2402.1,5.0,-372.6684999999917,0.0,0.0,0.8396799999999814
9168,RealTimeInference,2387,RegionC,20.0,3.0,2.35,2390.0,scheduled,RegionC,2387,2389.35,5.0,-338.45387654319603,0.0,0.0,0.7783199999999697
9267,BatchInference,2376,RegionE,80.0,7.0,0.36666666666666664,2406.0,scheduled,RegionE,2379,2379.366666666667,5.0,-139.17210144932307,0.0,0.0,0.3208333333334395
9415,AITraining,2376,RegionD,150.0,119.0,1.4666666666666666,2406.0,scheduled,RegionC,2376,2377.4666666666667,58.0,-17235.180148148505,0.0,0.0,38.536960000000796
9535,AITraining,2387,RegionE,150.0,58.0,5.633333333333334,2406.0,scheduled,RegionA,2391,2396.633333333333,78.0,-31645.722328041644,0.0,0.0,70.57439999999848
9572,AITraining,2398,RegionD,150.0,123.0,6.066666666666666,2406.0,scheduled,RegionE,2398,2404.0666666666666,22.0,-67116.63241106653,0.0,0.0,149.2399999999985
9585,RealTimeInference,2381,RegionB,20.0,7.0,2.033333333333333,2384.0,scheduled,RegionC,2381,2383.0333333333333,14.0,-687.6799012345573,0.0,0.0,1.5713599999999766
9591,AITraining,2378,RegionD,150.0,27.0,3.183333333333333,2406.0,scheduled,RegionC,2382,2385.1833333333334,58.0,-8437.764839506332,0.0,0.0,18.97776000000036
9621,RealTimeInference,2399,RegionC,20.0,6.0,1.3333333333333333,2401.0,scheduled,RegionC,2399,2400.3333333333335,5.0,-385.2696296296748,0.0,0.0,0.8832000000001002
9845,AITraining,2379,RegionF,150.0,102.0,0.9166666666666666,2406.0,scheduled,RegionC,2398,2398.9166666666665,76.0,-9138.473580245378,0.0,0.0,20.644799999996586
9850,BatchInference,2387,RegionE,80.0,13.0,5.733333333333333,2406.0,scheduled,RegionB,2397,2402.733333333333,74.0,-4420.4139601137895,0.0,0.0,10.061999999999628
9936,RealTimeInference,2385,RegionC,20.0,5.0,1.5166666666666666,2387.0,scheduled,RegionC,2385,2386.516666666667,5.0,-363.2486419753614,0.0,0.0,0.8372000000001171
10184,BatchInference,2390,RegionD,80.0,15.0,2.783333333333333,2406.0,scheduled,RegionF,2393,2395.7833333333333,25.0,-2357.8655020703673,0.0,0.0,5.302249999999942
10275,AITraining,2386,RegionE,150.0,38.0,2.0833333333333335,2406.0,scheduled,RegionB,2394,2396.0833333333335,74.0,-7550.916809117369,0.0,0.0,17.100000000001245
10284,BatchInference,2396,RegionF,80.0,14.0,2.283333333333333,2406.0,scheduled,RegionF,2396,2398.2833333333333,5.0,-1745.7486922014962,0.0,0.0,4.059766666666613
10306,AITraining,2384,RegionD,150.0,68.0,4.533333333333333,2406.0,scheduled,RegionB,2397,2401.5333333333333,60.0,-29860.73481481462,0.0,0.0,66.58559999999957
10407,RealTimeInference,2389,RegionC,20.0,7.0,2.3666666666666667,2392.0,scheduled,RegionC,2389,2391.366666666667,5.0,-810.7949629630049,0.0,0.0,1.8289600000000938
10504,BatchInference,2396,RegionC,80.0,4.0,1.15,2406.0,scheduled,RegionC,2397,2398.15,5.0,-200.66740740742728,0.0,0.0,0.6348000000000501
10622,BatchInference,2379,RegionC,80.0,23.0,5.566666666666666,2406.0,scheduled,RegionC,2379,2384.5666666666666,5.0,-7905.869999999913,0.0,0.0,17.668599999999806
10704,AITraining,2382,RegionF,150.0,110.0,1.0833333333333333,2406.0,scheduled,RegionB,2382,2383.0833333333335,79.0,-11466.092307693933,0.0,0.0,25.740000000003608
11216,BatchInference,2379,RegionA,80.0,20.0,5.116666666666666,2406.0,scheduled,RegionC,2398,2403.116666666667,15.0,-6298.211111111262,0.0,0.0,14.122000000000334
11304,AITraining,2383,RegionD,150.0,112.0,1.1666666666666667,2406.0,scheduled,RegionB,2396,2397.1666666666665,60.0,-12562.208547006901,0.0,0.0,28.223999999996337
11351,BatchInference,2394,RegionD,80.0,16.0,4.35,2406.0,scheduled,RegionD,2394,2398.35,5.0,-3939.0514855071597,0.0,0.0,8.908799999999815
11360,RealTimeInference,2384,RegionE,20.0,3.0,6.566666666666666,2391.0,scheduled,RegionF,2384,2390.5666666666666,18.0,-881.8558426500952,0.0,0.0,2.0015199999999815
11383,BatchInference,2380,RegionC,80.0,22.0,1.85,2406.0,scheduled,RegionA,2383,2384.85,15.0,-2442.883730158609,0.0,0.0,5.49449999999973
11780,BatchInference,2398,RegionF,80.0,21.0,0.5833333333333334,2406.0,scheduled,RegionF,2398,2398.5833333333335,5.0,-617.0585144929357,0.0,0.0,1.5557500000004043
11834,BatchInference,2386,RegionB,80.0,19.0,5.866666666666666,2406.0,scheduled,RegionB,2386,2391.866666666667,5.0,-6737.551566951708,0.0,0.0,15.048000000000314
11877,RealTimeInference,2382,RegionC,20.0,7.0,1.3833333333333333,2384.0,scheduled,RegionC,2382,2383.383333333333,5.0,-466.7346666666245,0.0,0.0,1.0690399999999063
11961,AITraining,2376,RegionE,150.0,111.0,4.1,2406.0,scheduled,RegionC,2394,2398.1,70.0,-45072.09896296196,0.0,0.0,100.48607999999777
11993,BatchInference,2382,RegionC,80.0,15.0,3.933333333333333,2406.0,scheduled,RegionA,2382,2385.9333333333334,15.0,-3548.0436507937065,0.0,0.0,7.965000000000124
12025,RealTimeInference,2387,RegionA,20.0,2.0,0.65,2388.0,scheduled,RegionA,2387,2387.65,5.0,-57.659365079373984,0.0,0.0,0.14040000000001965
12181,AITraining,2381,RegionC,150.0,68.0,2.3666666666666667,2406.0,scheduled,RegionA,2397,2399.366666666667,15.0,-15607.214179894983,0.0,0.0,34.761600000001785
12184,BatchInference,2393,RegionD,80.0,5.0,0.25,2406.0,scheduled,RegionE,2397,2397.25,22.0,-48.213685770750985,0.0,0.0,0.15625
12397,AITraining,2391,RegionA,150.0,101.0,0.6166666666666667,2406.0,scheduled,RegionD,2398,2398.616666666667,65.0,-5620.563702899681,0.0,0.0,12.755626666669174
12431,BatchInference,2396,RegionB,80.0,17.0,3.283333333333333,2406.0,scheduled,RegionF,2396,2399.2833333333333,79.0,-3053.2137353346843,0.0,0.0,7.088716666666602
12444,RealTimeInference,2394,RegionA,20.0,1.0,4.483333333333333,2399.0,scheduled,RegionA,2394,2398.483333333333,5.0,-210.83497354496333,0.0,0.0,0.48419999999997715
12481,RealTimeInference,2395,RegionC,20.0,5.0,2.9166666666666665,2398.0,scheduled,RegionC,2395,2397.9166666666665,5.0,-711.6530864197154,0.0,0.0,1.6099999999999162
12755,AITraining,2383,RegionE,150.0,51.0,3.05,2406.0,scheduled,RegionB,2388,2391.05,74.0,-14996.397891738794,0.0,0.0,33.59880000000201
12791,BatchInference,2383,RegionA,80.0,4.0,0.8666666666666667,2406.0,scheduled,RegionA,2385,2385.866666666667,5.0,-183.62751322754244,0.0,0.0,0.46800000000006553
13174,RealTimeInference,2394,RegionB,20.0,6.0,0.16666666666666666,2395.0,scheduled,RegionB,2394,2394.1666666666665,5.0,-43.05299145294738,0.0,0.0,0.10799999999990179
13251,RealTimeInference,2395,RegionA,20.0,6.0,0.7833333333333333,2396.0,scheduled,RegionA,2395,2395.7833333333333,5.0,-221.55121693120805,0.0,0.0,0.5075999999999804
13331,RealTimeInference,2383,RegionB,20.0,1.0,0.8166666666666667,2384.0,scheduled,RegionB,2383,2383.8166666666666,5.0,-34.44156695156401,0.0,0.0,0.08819999999999346
13376,AITraining,2394,RegionD,150.0,53.0,2.3833333333333333,2406.0,scheduled,RegionD,2396,2398.383333333333,5.0,-11557.387478260278,0.0,0.0,25.869653333332018
13381,RealTimeInference,2398,RegionA,20.0,6.0,2.0833333333333335,2401.0,scheduled,RegionA,2398,2400.0833333333335,5.0,-600.1529100529543,0.0,0.0,1.3500000000000982
13505,RealTimeInference,2382,RegionE,20.0,6.0,4.283333333333333,2387.0,scheduled,RegionF,2382,2386.2833333333333,18.0,-1156.4242898550642,0.0,0.0,2.6111199999999815
13587,AITraining,2381,RegionD,150.0,23.0,6.533333333333333,2406.0,scheduled,RegionC,2392,2398.5333333333333,58.0,-14844.007111111043,0.0,0.0,33.17887999999985
13747,AITraining,2389,RegionF,150.0,41.0,6.6,2406.0,scheduled,RegionD,2399,2405.6,25.0,-24910.81846376777,0.0,0.0,55.418879999999234
13836,AITraining,2391,RegionD,150.0,40.0,6.4,2406.0,scheduled,RegionD,2398,2404.4,5.0,-23580.282463768453,0.0,0.0,52.42880000000075
14305,RealTimeInference,2391,RegionD,20.0,2.0,4.666666666666667,2396.0,scheduled,RegionD,2391,2395.6666666666665,5.0,-424.9713043478121,0.0,0.0,0.9557333333333023
14327,BatchInference,2394,RegionB,80.0,21.0,5.55,2406.0,scheduled,RegionF,2394,2399.55,79.0,-6546.746233609604,0.0,0.0,14.801850000000487
14405,BatchInference,2379,RegionA,80.0,18.0,2.5833333333333335,2406.0,scheduled,RegionA,2387,2389.5833333333335,5.0,-2806.3914021165706,0.0,0.0,6.277500000000369
14419,AITraining,2379,RegionD,150.0,104.0,6.433333333333334,2406.0,scheduled,RegionC,2394,2400.4333333333334,58.0,-66394.77511111172,0.0,0.0,147.72992000000139
14578,AITraining,2396,RegionE,150.0,31.0,6.25,2406.0,scheduled,RegionF,2396,2402.25,18.0,-17678.44893029676,0.0,0.0,39.370000000000005
14619,AITraining,2394,RegionF,150.0,117.0,6.616666666666666,2406.0,scheduled,RegionF,2399,2405.616666666667,5.0,-70768.77358454237,0.0,0.0,157.3072800000029
14622,BatchInference,2386,RegionB,80.0,23.0,3.6666666666666665,2406.0,scheduled,RegionB,2389,2392.6666666666665,5.0,-5062.47336182315,0.0,0.0,11.38499999999953
14647,BatchInference,2376,RegionA,80.0,11.0,1.2333333333333334,2406.0,scheduled,RegionA,2376,2377.233333333333,5.0,-817.3972222220806,0.0,0.0,1.8314999999996853
14669,RealTimeInference,2385,RegionB,20.0,6.0,4.616666666666666,2390.0,scheduled,RegionC,2385,2389.616666666667,14.0,-1352.7557530864558,0.0,0.0,3.05808000000008
14749,AITraining,2389,RegionE,150.0,97.0,3.15,2406.0,scheduled,RegionD,2389,2392.15,22.0,-28099.429123189217,0.0,0.0,62.57664000000181
14772,BatchInference,2382,RegionA,80.0,12.0,5.116666666666666,2406.0,scheduled,RegionC,2387,2392.116666666667,15.0,-3718.2264197531777,0.0,0.0,8.473200000000203
14780,AITraining,2377,RegionD,150.0,32.0,4.483333333333333,2406.0,scheduled,RegionC,2388,2392.483333333333,58.0,-14123.59614814747,0.0,0.0,31.677439999998498
14844,AITraining,2396,RegionB,150.0,51.0,4.15,2406.0,scheduled,RegionE,2396,2400.15,74.0,-18929.519762846263,0.0,0.0,42.33000000000092
14868,AITraining,2396,RegionF,150.0,22.0,6.45,2406.0,scheduled,RegionF,2396,2402.45,5.0,-12948.462984126616,0.0,0.0,28.834079999999183
15175,RealTimeInference,2396,RegionB,20.0,6.0,2.9166666666666665,2399.0,scheduled,RegionC,2396,2398.9166666666665,14.0,-849.2814814814362,0.0,0.0,1.9319999999998991
15185,RealTimeInference,2382,RegionA,20.0,1.0,0.8833333333333333,2383.0,scheduled,RegionA,2382,2382.883333333333,5.0,-37.69084656084068,0.0,0.0,0.09539999999998691
15242,BatchInference,2399,RegionE,80.0,7.0,4.05,2406.0,scheduled,RegionF,2399,2403.05,18.0,-882.482338474883,231.14000000000004,0.24900890000000006,2.711450000000162
15675,AITraining,2390,RegionF,150.0,87.0,2.9833333333333334,2406.0,scheduled,RegionD,2396,2398.983333333333,25.0,-23842.468579708442,0.0,0.0,53.15583999999622
15694,AITraining,2386,RegionE,150.0,63.0,2.8666666666666667,2406.0,scheduled,RegionB,2392,2394.866666666667,74.0,-17404.322279203025,0.0,0.0,39.009600000001655
15916,AITraining,2397,RegionE,150.0,81.0,3.3833333333333333,2406.0,scheduled,RegionF,2397,2400.383333333333,18.0,-20265.209955437447,1640.4335999994812,1.7672517359994413,49.37760000000001
15921,AITraining,2394,RegionD,150.0,127.0,3.9166666666666665,2406.0,scheduled,RegionD,2394,2397.9166666666665,5.0,-45757.12018115764,0.0,0.0,101.87093333332939
