Hour,Region,GPU_Used,GPU_Utilization,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2,RenewableUtilization
2,RegionB,81.80000000000001,0.13982905982905985,11.184000000000001,361.789333,372.973333,503.51399955000005,650.0,503.51399955000005,0.0,146.48600044999995,0.0,0.0,0.0,0.0,0.7746369223846155
2,RegionC,97.0,0.17962962962962964,15.44,357.1,372.54,514.1052,650.0,514.1052,0.0,135.89480000000003,0.0,0.0,0.0,0.0,0.7909310769230768
2,RegionD,189.0,0.12839673913043478,29.28,309.091667,338.371667,433.11573376,650.0,433.11573376,180.0,36.88426623999999,0.0,-180.0,-39292.2,0.0,0.9432549750153847
2,RegionE,73.0,0.07213438735177866,11.68,382.82,394.5,493.125,650.0,493.125,156.875,0.0,0.0,-156.875,-30262.75625,0.0,1.0
2,RegionF,116.0,0.12008281573498965,18.56,319.95,338.51,429.9077,650.0,429.9077,220.0,0.09230000000002292,0.0,-220.0,-44675.4,0.0,0.9998579999999999
3,RegionA,52.75,0.08373015873015872,4.3149999999999995,392.285,396.6,535.4100000000001,722.35,535.4100000000001,0.0,186.93999999999994,0.0,0.0,0.0,0.0,0.7412057866685126
3,RegionB,96.13333333333334,0.16433048433048433,13.770666666666667,363.532,377.30266666666665,509.3586,722.35,509.3586,0.0,212.9914,0.0,0.0,0.0,0.0,0.7051409981310999
3,RegionC,97.0,0.17962962962962964,15.44,357.1,372.54,514.1052,722.35,514.1052,0.0,208.24480000000005,0.0,0.0,0.0,0.0,0.7117120509448328
3,RegionD,189.0,0.12839673913043478,29.28,310.994333,340.27433299999996,435.55114624,722.35,435.55114624,180.0,106.79885376000004,0.0,-180.0,-39319.2,0.0,0.8521508219561154
3,RegionE,82.0,0.08102766798418973,12.58,390.24,402.82,503.525,722.35,503.525,218.82500000000005,0.0,0.0,-218.82500000000005,-42239.78975000001,0.0,1.0
3,RegionF,116.0,0.12008281573498965,18.56,331.53,350.09,444.61429999999996,722.35,444.61429999999996,220.0,57.735700000000065,0.0,-220.0,-44704.0,0.0,0.920072402574929
4,RegionA,58.5,0.09285714285714286,4.68,390.553333,395.233333,533.56499955,800.0,533.56499955,0.0,266.43500044999996,0.0,0.0,0.0,0.0,0.6669562494375001
4,RegionB,93.9,0.1605128205128205,13.592,364.354667,377.946667,510.22800045,800.0,510.22800045,0.0,289.77199955,0.0,0.0,0.0,0.0,0.6377850005625
4,RegionC,102.0,0.18888888888888888,15.84,355.5,371.34,512.4491999999999,800.0,512.4491999999999,0.0,287.5508000000001,0.0,0.0,0.0,0.0,0.6405614999999999
4,RegionD,134.1,0.09110054347826087,20.059,357.345667,377.404667,483.07797376,800.0,483.07797376,180.0,136.92202623999998,0.0,-180.0,-39344.4,0.0,0.8288474672000001
4,RegionE,51.58333333333338,0.05097167325428199,7.71333333333334,376.258333,383.97166633333336,479.9645829166667,800.0,479.9645829166667,220.0,100.0354170833333,0.0,-220.0,-42495.2,0.0,0.8749557286458334
4,RegionF,116.0,0.12008281573498965,18.56,339.75,358.31,455.0537,800.0,455.0537,220.0,124.94630000000001,0.0,-220.0,-44732.600000000006,0.0,0.843817125
5,RegionA,65.0,0.10317460317460317,5.200000000000001,390.19,395.39,533.7765,877.65,533.7765,0.0,343.8734999999999,0.0,0.0,0.0,0.0,0.6081883438728424
5,RegionB,98.25,0.16794871794871793,13.94,376.153333,390.093333,526.62599955,877.65,526.62599955,0.0,351.02400045,0.0,0.0,0.0,0.0,0.6000410181165612
5,RegionC,105.0,0.19444444444444445,16.08,362.527333,378.607333,522.47811954,877.65,522.47811954,0.0,355.17188046,0.0,0.0,0.0,0.0,0.5953148972141514
5,RegionD,185.73333333333335,0.12617753623188407,29.013333333333335,359.761333,388.7746663333333,497.63157290666663,877.65,497.63157290666663,180.0,200.01842709333334,0.0,-180.0,-39369.6,0.0,0.7720977301961678
5,RegionE,128.0,0.12648221343873517,18.8,402.854,421.654,527.0675,877.65,527.0675,220.0,130.58249999999998,0.0,-220.0,-42521.6,0.0,0.8512134677832849
5,RegionF,85.06666666666668,0.08806073153899242,13.610666666666667,374.923333,388.53399966666666,493.43817957666664,877.65,493.43817957666664,220.0,164.21182042333334,0.0,-220.0,-44761.200000000004,0.0,0.812896005898327
6,RegionA,57.71666666666666,0.0916137566137566,4.617333333333333,392.482667,397.1000003333333,536.0850004499999,950.0,536.0850004499999,0.0,413.91499955000006,0.0,0.0,0.0,0.0,0.5643000004736841
6,RegionB,62.43333333333335,0.10672364672364676,6.201000000000002,379.895,386.096,521.2296,950.0,521.2296,0.0,428.7704,0.0,0.0,0.0,0.0,0.5486627368421053
6,RegionC,83.25000000000003,0.15416666666666673,12.268000000000004,356.012,368.28000000000003,508.2264,950.0,508.2264,0.0,441.7736,0.0,0.0,0.0,0.0,0.5349751578947368
6,RegionD,212.6,0.14442934782608696,33.775999999999996,376.36,410.136,524.9740800000001,950.0,524.9740800000001,180.0,245.02591999999993,0.0,-180.0,-39394.8,0.0,0.7420779789473685
6,RegionE,128.0,0.12648221343873517,18.8,438.076667,456.876667,571.09583375,950.0,571.09583375,220.0,158.90416625,0.0,-220.0,-42550.2,0.0,0.8327324565789473
6,RegionF,118.0,0.12215320910973085,18.88,408.834667,427.714667,543.1976270900001,950.0,543.1976270900001,220.0,186.80237290999992,0.0,-220.0,-44789.8,0.0,0.8033659232526317
7,RegionA,41.36666666666667,0.06566137566137566,3.3093333333333335,391.310667,394.62000033333334,532.7370004500001,1012.13,532.7370004500001,0.0,479.3929995499999,0.0,0.0,0.0,0.0,0.5263523464871115
7,RegionB,105.06666666666666,0.1796011396011396,13.445333333333334,378.021333,391.46666633333336,528.4799995500001,1012.13,528.4799995500001,0.0,483.6500004499999,0.0,0.0,0.0,0.0,0.5221463641528263
7,RegionC,43.0,0.07962962962962963,5.46,352.289333,357.749333,493.6940795399999,1012.13,493.6940795399999,0.0,518.43592046,0.0,0.0,0.0,0.0,0.48777734040093657
7,RegionD,230.95,0.1568953804347826,36.876000000000005,367.372333,404.248333,517.4378662400001,1012.13,517.4378662400001,180.0,314.69213375999993,0.0,-180.0,-60645.600000000006,0.0,0.6890793339195559
7,RegionE,147.40000000000003,0.14565217391304353,21.349000000000007,428.322667,449.671667,562.08958375,1012.13,562.08958375,220.0,230.04041625000002,0.0,-220.0,-65502.8,0.0,0.7727165322142412
7,RegionF,155.0,0.16045548654244307,22.580000000000002,371.44,394.02,500.4054,1012.13,500.4054,220.0,291.7246,0.0,-220.0,-68950.20000000001,0.0,0.7117716103662572
8,RegionA,72.75,0.11547619047619048,6.7,379.82,386.52,521.802,1059.81,521.802,0.0,538.0079999999999,0.0,0.0,0.0,0.0,0.49235428991989133
8,RegionB,63.41666666666669,0.10840455840455845,5.392000000000007,377.305333,382.697333,516.6413995500001,1059.81,516.6413995500001,0.0,543.1686004499999,0.0,0.0,0.0,0.0,0.4874849261188327
8,RegionC,40.233333333333334,0.07450617283950617,3.597333333333334,351.746667,355.3440003333333,490.37472045999993,1059.81,490.37472045999993,0.0,569.43527954,0.0,0.0,0.0,0.0,0.46270059771091043
8,RegionD,232.2833333333333,0.15780117753623185,37.165333333333336,363.737333,400.9026663333333,513.1554129066666,1059.81,513.1554129066666,180.0,366.65458709333336,0.0,-180.0,-60683.4,0.0,0.6540374339803046
8,RegionE,150.1500000000001,0.1483695652173914,20.576000000000015,394.935667,415.51166700000005,519.38958375,1059.81,519.38958375,220.0,320.4204162499999,0.0,-220.0,-65544.6,0.0,0.6976623958539739
8,RegionF,155.0,0.16045548654244307,22.580000000000002,349.92,372.5,473.075,1059.81,473.075,220.0,366.7349999999999,0.0,-220.0,-68994.2,0.0,0.6539615591473944
9,RegionA,63.483333333333334,0.10076719576719577,5.958666666666668,381.911333,387.8699996666667,523.62449955,1089.78,523.62449955,0.0,566.15550045,0.0,0.0,0.0,0.0,0.48048642804052194
9,RegionB,82.39999999999999,0.14085470085470084,8.131999999999998,376.248,384.38,518.913,1089.78,518.913,0.0,570.867,0.0,0.0,0.0,0.0,0.47616307878654407
9,RegionC,110.0,0.2037037037037037,15.280000000000001,359.160667,374.44066699999996,516.7281204599999,1089.78,516.7281204599999,0.0,573.0518795400001,0.0,0.0,0.0,0.0,0.47415819748940147
9,RegionD,235.0,0.15964673913043478,37.599999999999994,344.891333,382.49133299999994,489.5889062399999,1089.78,489.5889062399999,180.0,420.19109376000006,0.0,-180.0,-60719.399999999994,0.0,0.6144257613830314
9,RegionE,144.0,0.1422924901185771,21.740000000000002,413.19,434.93,543.6625,1089.78,543.6625,220.0,326.11749999999995,0.0,-220.0,-65586.4,0.0,0.7007492337903063
9,RegionF,141.70000000000002,0.1466873706004141,21.25,402.599333,423.849333,538.28865291,1089.78,538.28865291,220.0,331.49134709,0.0,-220.0,-69036.0,0.0,0.6958181035713631
10,RegionA,59.16666666666667,0.09391534391534392,5.613333333333333,374.416667,380.03000033333336,513.0405004500001,1100.0,513.0405004500001,0.0,586.9594995499999,0.0,0.0,0.0,0.0,0.4664004549545455
10,RegionB,65.1,0.11128205128205128,5.208,378.72,383.92800000000005,518.3028000000002,1100.0,518.3028000000002,0.0,581.6971999999998,0.0,0.0,0.0,0.0,0.4711843636363638
10,RegionC,111.9,0.20722222222222222,15.432,365.219667,380.65166700000003,525.29930046,1100.0,525.29930046,0.0,574.70069954,0.0,0.0,0.0,0.0,0.47754481860000003
10,RegionD,235.0,0.15964673913043478,37.599999999999994,347.351333,384.951333,492.73770623999997,1100.0,492.73770623999997,180.0,427.26229376000003,0.0,-180.0,-60759.0,0.0,0.6115797329454545
10,RegionE,149.13333333333335,0.14736495388669305,23.067333333333337,340.493333,363.56066633333336,454.4508329166667,1100.0,454.4508329166667,220.0,425.54916708333326,0.0,-220.0,-65626.0,0.0,0.6131371208333334
10,RegionF,207.0,0.21428571428571427,32.16,352.333333,384.493333,488.30653291000004,1100.0,488.30653291000004,220.0,391.69346709,0.0,-220.0,-69080.0,0.0,0.6439150299181818
11,RegionA,72.0,0.11428571428571428,6.640000000000001,355.858,362.498,489.3723,1089.78,489.3723,0.0,600.4077,0.0,0.0,0.0,0.0,0.44905604800969
11,RegionB,74.91666666666666,0.12806267806267804,6.38,380.863333,387.243333,522.77849955,1089.78,522.77849955,0.0,567.00150045,0.0,0.0,0.0,0.0,0.47971012456642625
11,RegionC,112.18333333333334,0.2077469135802469,15.454666666666668,359.438,374.8926666666666,517.3518799999999,1089.78,517.3518799999999,0.0,572.42812,0.0,0.0,0.0,0.0,0.47473056947273756
11,RegionD,209.43333333333334,0.14227807971014492,33.50933333333333,304.246,337.7553333333333,432.3268266666666,1089.78,432.3268266666666,180.0,477.4531733333333,0.0,-180.0,-60795.0,0.0,0.5618811380890333
11,RegionE,154.0,0.15217391304347827,22.740000000000002,296.71,319.45,399.3125,1089.78,399.3125,220.0,470.4675,0.0,-220.0,-65663.40000000001,0.0,0.5682913065022298
11,RegionF,200.75000000000014,0.20781573498964817,31.16000000000003,311.191333,342.351333,434.78619291,1089.78,434.78619291,220.0,434.99380709,0.0,-220.0,-69119.6,0.0,0.6008425488722494
12,RegionA,68.6,0.10888888888888888,6.272666666666666,331.547333,337.81999966666666,456.05699955,1059.81,456.05699955,0.0,603.75300045,0.0,0.0,0.0,0.0,0.4303195851614912
12,RegionB,64.35,0.10999999999999999,5.468,331.360333,336.82833300000004,454.7182495500001,1059.81,454.7182495500001,0.0,605.0917504499998,0.0,0.0,0.0,0.0,0.4290563870410735
12,RegionC,103.83333333333333,0.19228395061728396,14.786666666666667,331.413333,346.1999996666667,477.75599954,1059.81,477.75599954,0.0,582.05400046,0.0,0.0,0.0,0.0,0.4507940098130797
12,RegionD,265.0,0.1800271739130435,42.04,271.27,313.31,401.0368,1059.81,401.0368,180.0,478.77319999999986,0.0,-180.0,-60831.0,0.0,0.5482461950727018
12,RegionE,156.2166666666666,0.15436429512516464,22.33066666666666,285.225333,307.55599966666665,384.4449995833333,1059.81,384.4449995833333,220.0,455.3650004166666,0.0,-220.0,-65703.0,0.0,0.5703333612471418
12,RegionF,202.0,0.20910973084886128,31.68,335.506667,367.186667,466.32706709,1059.81,466.32706709,220.0,373.48293290999993,0.0,-220.0,-69161.4,0.0,0.6475944434285391
13,RegionA,93.49999999999997,0.14841269841269836,10.659999999999997,315.802,326.462,440.7237,1012.13,440.7237,0.0,571.4063,0.0,0.0,0.0,0.0,0.4354417910742691
13,RegionB,102.58333333333334,0.17535612535612538,13.246666666666666,303.576333,316.82299966666665,427.71104955,1012.13,427.71104955,0.0,584.41895045,0.0,0.0,0.0,0.0,0.4225850923794374
13,RegionC,130.2166666666667,0.24114197530864204,18.665333333333336,318.768667,337.4340003333333,465.65892045999993,1012.13,465.65892045999993,0.0,546.4710795400001,0.0,0.0,0.0,0.0,0.46007817223083985
13,RegionD,242.20000000000002,0.16453804347826087,38.392,289.992,328.384,420.33152,1012.13,420.33152,180.0,411.7984799999999,0.0,-180.0,-60866.99999999999,0.0,0.5931367709681562
13,RegionE,271.0,0.26778656126482214,40.800000000000004,239.157333,279.957333,349.94666625,1012.13,349.94666625,220.0,442.18333375,0.0,-220.0,-65742.59999999999,0.0,0.5631160683410235
13,RegionF,299.0,0.30952380952380953,46.88,282.996,329.876,418.94252,1012.13,418.94252,220.0,373.18748000000005,0.0,-220.0,-69203.2,0.0,0.6312850325551066
14,RegionA,66.88333333333334,0.10616402116402117,6.158666666666668,306.239333,312.39799966666664,421.73729955,950.0,421.73729955,0.0,528.26270045,0.0,0.0,0.0,0.0,0.4439339995263158
14,RegionB,102.38333333333333,0.175014245014245,13.230666666666666,287.683333,300.91399966666665,406.23389955,950.0,406.23389955,0.0,543.7661004500001,0.0,0.0,0.0,0.0,0.42761463110526315
14,RegionC,123.0,0.22777777777777777,16.9,295.744,312.644,431.44872,950.0,431.44872,0.0,518.55128,0.0,0.0,0.0,0.0,0.45415654736842104
14,RegionD,272.8499999999999,0.18536005434782601,42.775999999999996,209.709333,252.48533299999997,323.18122623999994,950.0,323.18122623999994,180.0,446.8187737600001,0.0,-180.0,-60903.00000000001,0.0,0.5296644486736841
14,RegionE,271.1833333333333,0.26796772068511193,42.35666666666667,212.674,255.03066666666666,318.7883333333333,950.0,318.7883333333333,220.0,411.2116666666667,0.0,-220.0,-65782.2,0.0,0.5671456140350877
14,RegionF,299.0,0.30952380952380953,46.88,246.254,293.134,372.28018000000003,950.0,372.28018000000003,220.0,357.71982,0.0,-220.0,-69242.8,0.0,0.6234528210526316
15,RegionA,66.61666666666665,0.1057407407407407,6.104666666666665,274.162,280.26666666666665,378.36,877.65,378.36,0.0,499.28999999999996,0.0,0.0,0.0,0.0,0.4311057938813878
15,RegionB,104.34999999999995,0.1783760683760683,12.153333333333325,236.227333,248.38066633333332,335.31389955000003,877.65,335.31389955000003,0.0,542.33610045,0.0,0.0,0.0,0.0,0.3820587928559221
15,RegionC,137.6,0.2548148148148148,18.068,266.480667,284.54866699999997,392.6771604599999,877.65,392.6771604599999,0.0,484.97283954000005,0.0,0.0,0.0,0.0,0.4474188576995385
15,RegionD,318.2833333333333,0.21622509057971012,48.665333333333336,204.339333,253.00466633333335,323.8459729066667,877.65,323.8459729066667,180.0,373.8040270933333,0.0,-180.0,-60937.200000000004,0.0,0.5740853106667427
15,RegionE,281.95,0.2786067193675889,43.400999999999996,220.633333,264.034333,330.04291625,877.65,330.04291625,220.0,327.6070837499999,0.0,-220.0,-65817.40000000001,0.0,0.626722402153478
15,RegionF,299.0,0.30952380952380953,46.88,177.93,224.81,285.50870000000003,877.65,285.50870000000003,220.0,372.1413,0.0,-220.0,-69282.40000000001,0.0,0.5759798325072638
16,RegionA,114.38333333333333,0.18156084656084656,13.950666666666667,229.189333,243.13999966666668,328.23899955,800.0,328.23899955,0.0,471.76100045,0.0,0.0,0.0,0.0,0.4102987494375
16,RegionB,99.53333333333333,0.17014245014245014,9.142666666666667,197.768,206.91066666666666,279.3294,800.0,279.3294,0.0,520.6705999999999,0.0,0.0,0.0,0.0,0.34916175000000005
16,RegionC,92.93333333333337,0.17209876543209882,10.596000000000004,238.387667,248.983667,343.59746046,800.0,343.59746046,0.0,456.40253954,0.0,0.0,0.0,0.0,0.42949682557499996
16,RegionD,347.74999999999994,0.23624320652173908,52.94799999999999,186.41,239.358,306.37824,800.0,306.37824,180.0,313.62176,0.0,-180.0,-60969.600000000006,0.0,0.6079728
16,RegionE,241.88333333333316,0.23901515151515135,37.633333333333304,227.071333,264.7046663333333,330.88083291666663,800.0,330.88083291666663,220.0,249.11916708333337,0.0,-220.0,-65854.79999999999,0.0,0.6886010411458332
16,RegionF,321.24999999999983,0.3325569358178052,50.2053333333333,162.106667,212.3120003333333,269.6362404233333,800.0,269.6362404233333,220.0,310.3637595766668,0.0,-220.0,-69322.0,0.0,0.6120453005291666
17,RegionA,107.51666666666662,0.1706613756613756,12.734666666666659,217.430333,230.16499966666666,310.72274955,722.35,310.72274955,0.0,411.62725045,0.0,0.0,0.0,0.0,0.4301553949608915
17,RegionB,142.24999999999994,0.24316239316239308,15.261,212.509667,227.770667,307.49040045000004,722.35,307.49040045000004,0.0,414.85959955,0.0,0.0,0.0,0.0,0.4256806263584135
17,RegionC,65.03333333333336,0.12043209876543215,5.6316666666666695,256.505,262.13666666666666,361.74859999999995,722.35,361.74859999999995,0.0,360.60140000000007,0.0,0.0,0.0,0.0,0.5007940748944417
17,RegionD,299.0833333333333,0.20318161231884058,47.01433333333334,167.765333,214.77966633333335,274.9179729066667,722.35,274.9179729066667,180.0,267.4320270933333,0.0,-180.0,-88455.6,0.0,0.6297750022934404
17,RegionE,227.8666666666666,0.22516469038208162,35.11466666666666,219.966,255.08066666666667,318.85083333333336,722.35,318.85083333333336,220.0,183.49916666666667,0.0,-220.0,-95541.59999999999,0.0,0.745969174684479
17,RegionF,325.0,0.3364389233954451,51.440000000000005,160.028667,211.468667,268.56520709,722.35,268.56520709,220.0,233.78479291000002,0.0,-220.0,-100568.6,0.0,0.6763552392745898
18,RegionA,71.6,0.11365079365079364,6.5280000000000005,204.150333,210.67833299999998,284.41574955,650.0,284.41574955,0.0,365.58425045,0.0,0.0,0.0,0.0,0.4375626916153846
18,RegionB,139.74999999999997,0.23888888888888885,15.025333333333332,158.044667,173.07000033333333,233.64450045,650.0,233.64450045,0.0,416.35549955,0.0,0.0,0.0,0.0,0.35945307761538464
18,RegionC,113.78333333333333,0.21070987654320988,13.694666666666667,193.717,207.4116666666667,286.2281,650.0,286.2281,0.0,363.7719,0.0,0.0,0.0,0.0,0.44035092307692303
18,RegionD,333.4999999999999,0.22656249999999992,52.99999999999999,128.204,181.204,231.94112,650.0,231.94112,180.0,238.05888,0.0,-180.0,-88502.4,0.0,0.6337555692307693
18,RegionE,263.0000000000001,0.2598814229249013,40.80000000000001,192.447333,233.247333,291.55916625,650.0,291.55916625,220.0,138.44083375000002,0.0,-220.0,-95592.2,0.0,0.7870141019230769
18,RegionF,314.9333333333336,0.32601794340924806,49.702666666666715,159.312667,209.01533366666672,265.44947375666675,650.0,265.44947375666675,220.0,164.55052624333325,0.0,-220.0,-100623.6,0.0,0.7468453442410258
19,RegionA,181.26666666666665,0.2877248677248677,23.007333333333335,227.419333,250.42666633333334,338.07599955000006,587.87,338.07599955000006,0.0,249.79400044999994,0.0,0.0,0.0,0.0,0.5750863278445916
19,RegionB,121.38333333333333,0.20749287749287748,11.94166666666667,178.952333,190.89399966666667,257.70689955,587.87,257.70689955,0.0,330.16310045,0.0,0.0,0.0,0.0,0.438373959463827
19,RegionC,99.53333333333333,0.18432098765432098,12.442666666666668,207.644,220.08666666666667,303.71959999999996,587.87,303.71959999999996,0.0,284.15040000000005,0.0,0.0,0.0,0.0,0.5166441560208889
19,RegionD,323.2833333333334,0.219621829710145,51.365333333333346,142.655667,194.02100033333335,248.3468804266667,587.87,248.3468804266667,180.0,159.5231195733333,0.0,-180.0,-88549.2,0.0,0.7286421835213001
19,RegionE,253.81666666666652,0.2508069828722001,39.74133333333331,244.270667,284.01200033333333,355.0150004166667,587.87,355.0150004166667,220.0,12.854999583333324,0.0,-220.0,-95640.6,0.0,0.9781329212524311
19,RegionF,317.13333333333344,0.3282953761214632,50.38133333333336,137.827,188.20833333333337,239.0245833333334,587.87,239.0245833333334,220.0,128.8454166666666,0.0,-220.0,-100674.2,0.0,0.7808266850380754
20,RegionA,173.60000000000002,0.2755555555555556,22.412000000000003,187.096333,209.508333,282.83624955,540.19,282.83624955,0.0,257.35375045000006,0.0,0.0,0.0,0.0,0.5235866075825172
20,RegionB,205.05,0.3505128205128205,25.898000000000003,204.582,230.48,311.148,540.19,311.148,0.0,229.04200000000003,0.0,0.0,0.0,0.0,0.5759973342712749
20,RegionC,107.88333333333335,0.199783950617284,13.350666666666669,236.909333,250.25999966666666,345.35879953999995,540.19,345.35879953999995,0.0,194.8312004600001,0.0,0.0,0.0,0.0,0.6393283836057682
20,RegionD,377.6333333333334,0.25654438405797103,57.81533333333334,132.850667,190.66600033333333,244.05248042666668,540.19,244.05248042666668,180.0,116.1375195733334,0.0,-180.0,-88592.4,0.0,0.7850061652875222
20,RegionE,193.0,0.1907114624505929,29.68,204.61,234.29000000000002,292.8625,540.19,292.8625,220.0,27.327500000000043,0.0,-220.0,-95689.0,0.0,0.9494113182398783
20,RegionF,319.0,0.3302277432712215,50.080000000000005,165.202,215.282,273.40814,540.19,273.40814,220.0,46.78186000000005,0.0,-220.0,-100724.79999999999,0.0,0.913397397212092
21,RegionA,177.7333333333333,0.28211640211640204,22.753999999999998,212.461,235.215,317.54025,510.22,317.54025,0.0,192.67975,0.0,0.0,0.0,0.0,0.6223594723844617
21,RegionB,195.99999999999997,0.335042735042735,25.323999999999998,219.931,245.255,331.09425,510.22,331.09425,0.0,179.12575000000004,0.0,0.0,0.0,0.0,0.648924483556113
21,RegionC,100.61666666666675,0.1863271604938273,11.218666666666682,252.873333,264.0919996666667,364.44695954,510.22,364.44695954,0.0,145.77304046,0.0,0.0,0.0,0.0,0.7142937547332523
21,RegionD,369.41666666666663,0.25096240942028986,55.906666666666666,150.805,206.71166666666667,264.59093333333334,510.22,264.59093333333334,180.0,65.62906666666669,0.0,-180.0,-88635.6,0.0,0.8713710425568055
21,RegionE,207.8333333333333,0.20536890645586292,30.79333333333333,175.528,206.3213333333333,257.90166666666664,510.22,257.90166666666664,220.0,32.318333333333385,0.0,-220.0,-95735.20000000001,0.0,0.936658042935727
21,RegionF,306.59999999999997,0.31739130434782603,48.096,136.434333,184.530333,234.35352291,510.22,234.35352291,220.0,55.86647708999999,0.0,-220.0,-100775.4,0.0,0.8905051211438203
22,RegionA,170.33333333333331,0.2703703703703703,21.837666666666667,220.847333,242.68499966666667,327.62474955000005,500.0,327.62474955000005,0.0,172.37525044999995,0.0,0.0,0.0,0.0,0.6552494991000001
22,RegionB,205.33333333333334,0.350997150997151,27.980000000000004,275.023333,303.003333,409.05449955,500.0,409.05449955,0.0,90.94550045,0.0,0.0,0.0,0.0,0.8181089991
22,RegionC,93.43333333333334,0.1730246913580247,8.983666666666666,283.544667,292.5283336666667,403.68910046,500.0,403.68910046,0.0,96.31089953999998,0.0,0.0,0.0,0.0,0.80737820092
22,RegionD,360.25,0.24473505434782608,53.23033333333334,176.678667,229.90900033333332,294.28352042666666,500.0,294.28352042666666,180.0,25.716479573333345,0.0,-180.0,-55042.200000000004,0.0,0.9485670408533333
22,RegionE,204.1333333333333,0.2017127799736495,30.20133333333333,235.15,265.35133333333334,331.68916666666667,500.0,331.68916666666667,168.31083333333333,0.0,0.0,-168.31083333333333,-45482.63649166667,0.0,1.0
22,RegionF,295.9333333333332,0.30634920634920626,46.14333333333332,211.309333,257.45266633333335,326.96488624333335,500.0,326.96488624333335,173.03511375666665,0.0,0.0,-173.03511375666665,-49219.83810808382,0.0,1.0
23,RegionA,182.23333333333332,0.2892592592592592,23.006666666666668,221.735333,244.74199966666666,330.40169955,510.22,330.40169955,0.0,179.81830045000004,0.0,0.0,0.0,0.0,0.6475671270236368
23,RegionB,182.5333333333335,0.3120227920227923,25.08800000000003,292.435667,317.52366700000005,428.65695045000007,510.22,428.65695045000007,0.0,81.56304954999996,0.0,0.0,0.0,0.0,0.8401414104699935
23,RegionC,87.73333333333333,0.16246913580246913,8.362,326.044667,334.406667,461.48120046,510.22,461.48120046,0.0,48.73879954,0.0,0.0,0.0,0.0,0.9044749332836816
23,RegionD,350.6666666666665,0.2382246376811593,51.99666666666664,244.746667,296.7433336666667,379.83146709333334,510.22,379.83146709333334,130.38853290666668,0.0,0.0,-130.38853290666668,-39889.76387213654,0.0,1.0
23,RegionE,209.83333333333326,0.20734519104084315,29.96133333333332,287.022667,316.9840003333333,396.23000041666666,510.22,396.23000041666666,113.98999958333337,0.0,0.0,-113.98999958333337,-30818.336287350012,0.0,1.0
