Hour,Region,GPU_Used,GPU_Utilization,AI_IT_Load_MW,NonAI_IT_Load_MW,IT_Load_MW,Total_Load_MW,AvailableRenewable_MW,UsedRenewable_MW,GridSell_MW,Curtailment_MW,GridPurchase_MW,NetImport_MW,Cost_CNY,CarbonEmission_tCO2,RenewableUtilization
9,RegionB,128.13333333333333,0.219031339031339,16.200666666666667,376.248,392.44866666666667,529.8057,1089.78,529.8057,0.0,559.9743,0.0,0.0,0.0,0.0,0.4861583989429059
9,RegionC,247.0,0.45740740740740743,36.72,359.160667,395.880667,546.31532046,1089.78,546.31532046,0.0,543.46467954,0.0,0.0,0.0,0.0,0.5013078974288389
9,RegionD,129.15000000000003,0.08773777173913046,19.34400000000001,344.891333,364.23533299999997,466.22122623999996,1089.78,466.22122623999996,180.0,443.55877376,0.0,-180.0,-60719.399999999994,0.0,0.592983194993485
9,RegionE,36.0,0.03557312252964427,4.88,413.19,418.07,522.5875,1089.78,522.5875,220.0,347.1925,0.0,-220.0,-65586.4,0.0,0.6814104681678871
9,RegionF,34.0,0.035196687370600416,4.84,402.599333,407.439333,517.44795291,1089.78,517.44795291,220.0,352.33204708999995,0.0,-220.0,-69036.0,0.0,0.6766943354713796
10,RegionA,261.03333333333325,0.4143386243386242,36.50666666666665,374.416667,410.9233336666667,554.7465004500001,1100.0,554.7465004500001,0.0,545.2534995499999,0.0,0.0,0.0,0.0,0.504315000409091
10,RegionB,180.93333333333337,0.3092877492877493,24.086666666666673,378.72,402.80666666666673,543.7890000000001,1100.0,543.7890000000001,0.0,556.2109999999999,0.0,0.0,0.0,0.0,0.49435363636363644
10,RegionC,245.1000000000001,0.45388888888888906,36.42400000000002,365.219667,401.64366700000005,554.2682604600001,1100.0,554.2682604600001,0.0,545.7317395399999,0.0,0.0,0.0,0.0,0.5038802367818183
10,RegionD,120.03333333333335,0.08154438405797103,17.885333333333335,347.351333,365.23666633333335,467.5029329066667,1100.0,467.5029329066667,180.0,452.49706709333327,0.0,-180.0,-60759.0,0.0,0.5886390299151516
10,RegionE,36.0,0.03557312252964427,4.88,340.493333,345.373333,431.71666625,1100.0,431.71666625,220.0,448.28333375,0.0,-220.0,-65626.0,0.0,0.5924696965909091
10,RegionF,136.0,0.14078674948240166,21.16,352.333333,373.493333,474.33653291,1100.0,474.33653291,220.0,405.66346709000004,0.0,-220.0,-69080.0,0.0,0.6312150299181818
11,RegionA,205.05,0.3254761904761905,25.85066666666667,355.858,381.70866666666666,515.3067,1089.78,515.3067,0.0,574.4733,0.0,0.0,0.0,0.0,0.4728538787645213
11,RegionB,178.08333333333331,0.30441595441595437,22.166666666666664,380.863333,403.0299996666667,544.0904995500001,1089.78,544.0904995500001,0.0,545.6895004499999,0.0,0.0,0.0,0.0,0.49926636527556034
11,RegionC,277.3166666666667,0.5135493827160494,41.673333333333346,359.438,401.11133333333333,553.53364,1089.78,553.53364,0.0,536.24636,0.0,0.0,0.0,0.0,0.5079315458165868
11,RegionD,143.61666666666667,0.09756567028985508,21.65866666666667,304.246,325.9046666666666,417.1579733333333,1089.78,417.1579733333333,180.0,492.62202666666667,0.0,-180.0,-60795.0,0.0,0.5479619495066282
11,RegionE,36.0,0.03557312252964427,4.88,296.71,301.59,376.98749999999995,1089.78,376.98749999999995,220.0,492.7925,0.0,-220.0,-65663.40000000001,0.0,0.5478055203802602
11,RegionF,48.0333333333333,0.049723947550034474,6.855333333333329,311.191333,318.0466663333333,403.9192662433333,1089.78,403.9192662433333,220.0,465.8607337566666,0.0,-220.0,-69119.6,0.0,0.5725185507564219
12,RegionA,143.76666666666665,0.22820105820105818,17.961333333333332,331.547333,349.50866633333334,471.83669955000005,1059.81,471.83669955000005,0.0,587.9733004499999,0.0,0.0,0.0,0.0,0.4452087634104227
12,RegionB,178.84999999999997,0.3057264957264957,22.285999999999994,331.360333,353.646333,477.42254955000004,1059.81,477.42254955000004,0.0,582.38745045,0.0,0.0,0.0,0.0,0.4504793779545391
12,RegionC,425.8333333333333,0.7885802469135802,66.30666666666667,331.413333,397.7199996666667,548.85359954,1059.81,548.85359954,0.0,510.95640045999994,0.0,0.0,0.0,0.0,0.5178792420716921
12,RegionD,159.71666666666675,0.10850317028985514,24.730666666666682,271.27,296.0006666666667,378.8808533333334,1059.81,378.8808533333334,180.0,500.9291466666666,0.0,-180.0,-60831.0,0.0,0.5273406113674464
12,RegionE,98.5,0.09733201581027667,14.176000000000002,285.225333,299.40133299999997,374.25166624999997,1059.81,374.25166624999997,220.0,465.55833375,0.0,-220.0,-65703.0,0.0,0.560715285051094
12,RegionF,95.26666666666661,0.09861973775017248,14.062666666666658,335.506667,349.56933366666664,443.95305375666663,1059.81,443.95305375666663,220.0,395.85694624333337,0.0,-220.0,-69161.4,0.0,0.6264830995713068
13,RegionA,173.39999999999998,0.2752380952380952,22.971999999999994,315.802,338.774,457.34490000000005,1012.13,457.34490000000005,0.0,554.7850999999999,0.0,0.0,0.0,0.0,0.4518637922006067
13,RegionB,183.9833333333334,0.3145014245014246,25.242666666666675,303.576333,328.8189996666666,443.90564954999996,1012.13,443.90564954999996,0.0,568.22435045,0.0,0.0,0.0,0.0,0.43858560614743164
13,RegionC,423.3666666666667,0.7840123456790123,66.10933333333332,318.768667,384.8780003333333,531.13164046,1012.13,531.13164046,0.0,480.99835954,0.0,0.0,0.0,0.0,0.5247662261369587
13,RegionD,138.80000000000004,0.09429347826086959,17.528000000000006,289.992,307.52000000000004,393.6256000000001,1012.13,393.6256000000001,180.0,438.5043999999999,0.0,-180.0,-60866.99999999999,0.0,0.5667509114441821
13,RegionE,98.21666666666663,0.09705204216073778,13.102666666666664,239.157333,252.25999966666666,315.32499958333335,1012.13,315.32499958333335,220.0,476.80500041666664,0.0,-220.0,-65742.59999999999,0.0,0.5289093294174991
13,RegionF,104.0,0.10766045548654245,15.14,282.996,298.13599999999997,378.63271999999995,1012.13,378.63271999999995,220.0,413.49728000000005,0.0,-220.0,-69203.2,0.0,0.5914583304516218
14,RegionA,230.1,0.36523809523809525,32.01266666666667,306.239333,338.2519996666667,456.64019955000003,950.0,456.64019955000003,0.0,493.35980044999997,0.0,0.0,0.0,0.0,0.48067389426315793
14,RegionB,178.53333333333333,0.30518518518518517,24.39333333333333,287.683333,312.0766663333333,421.30349955,950.0,421.30349955,0.0,528.69650045,0.0,0.0,0.0,0.0,0.4434773679473685
14,RegionC,431.0,0.7981481481481482,66.72,295.744,362.46400000000006,500.20032000000003,950.0,500.20032000000003,0.0,449.79967999999997,0.0,0.0,0.0,0.0,0.5265266526315789
14,RegionD,222.21666666666667,0.15096240942028985,32.681666666666665,209.709333,242.39099966666666,310.2604795733333,950.0,310.2604795733333,180.0,459.7395204266667,0.0,-180.0,-60903.00000000001,0.0,0.5160636627087719
14,RegionE,47.15,0.04659090909090909,4.713333333333334,212.674,217.38733333333334,271.7341666666667,950.0,271.7341666666667,220.0,458.2658333333334,0.0,-220.0,-65782.2,0.0,0.5176149122807018
14,RegionF,90.83333333333331,0.09403036576949618,12.79333333333333,246.254,259.0473333333333,328.99011333333334,950.0,328.99011333333334,220.0,401.0098866666667,0.0,-220.0,-69242.8,0.0,0.5778843298245614
15,RegionA,310.28333333333336,0.49251322751322757,44.11433333333334,274.162,318.2763333333333,429.67305,877.65,429.67305,0.0,447.97695,0.0,0.0,0.0,0.0,0.48957220987865324
15,RegionB,264.93333333333334,0.4528774928774929,37.91266666666667,236.227333,274.13999966666665,370.08899955,877.65,370.08899955,0.0,507.56100045,0.0,0.0,0.0,0.0,0.4216817632883268
15,RegionC,430.7166666666667,0.7976234567901235,65.66666666666669,266.480667,332.14733366666667,458.36332045999995,877.65,458.36332045999995,0.0,419.28667954,0.0,0.0,0.0,0.0,0.522262086777189
15,RegionD,239.86666666666662,0.16295289855072462,37.09866666666665,204.339333,241.43799966666666,309.04063957333335,877.65,309.04063957333335,180.0,388.6093604266666,0.0,-180.0,-60937.200000000004,0.0,0.5572160195674054
15,RegionE,49.48333333333335,0.048896574440052715,5.728333333333336,220.633333,226.36166633333332,282.95208291666665,877.65,282.95208291666665,220.0,374.6979170833333,0.0,-220.0,-65817.40000000001,0.0,0.5730668067186996
15,RegionF,70.0,0.07246376811594203,8.5,177.93,186.43,236.76610000000002,877.65,236.76610000000002,220.0,420.8838999999999,0.0,-220.0,-69282.40000000001,0.0,0.5204422036119183
16,RegionA,286.51666666666665,0.45478835978835974,40.58533333333333,229.189333,269.77466633333336,364.19579955000006,800.0,364.19579955000006,0.0,435.80420044999994,0.0,0.0,0.0,0.0,0.4552447494375001
16,RegionB,271.03333333333336,0.46330484330484334,39.51466666666667,197.768,237.28266666666667,320.33160000000004,800.0,320.33160000000004,0.0,479.66839999999996,0.0,0.0,0.0,0.0,0.40041450000000006
16,RegionC,353.3333333333333,0.654320987654321,53.42666666666666,238.387667,291.81433366666664,402.70378045999996,800.0,402.70378045999996,0.0,397.29621954000004,0.0,0.0,0.0,0.0,0.503379725575
16,RegionD,167.08333333333326,0.11350769927536226,25.396333333333317,186.41,211.80633333333333,271.11210666666665,800.0,271.11210666666665,180.0,348.8878933333333,0.0,-180.0,-60969.600000000006,0.0,0.5638901333333333
16,RegionE,54.449999999999946,0.0538043478260869,8.636999999999993,227.071333,235.708333,294.63541625,800.0,294.63541625,220.0,285.36458375,0.0,-220.0,-65854.79999999999,0.0,0.6432942703125
16,RegionF,89.7,0.09285714285714286,10.541333333333334,162.106667,172.64800033333333,219.26296042333334,800.0,219.26296042333334,220.0,360.7370395766667,0.0,-220.0,-69322.0,0.0,0.5490787005291666
17,RegionA,346.5,0.55,51.16133333333334,217.430333,268.5916663333333,362.59874955,722.35,362.59874955,0.0,359.75125045000004,0.0,0.0,0.0,0.0,0.5019709968159479
17,RegionB,273.2,0.467008547008547,39.656000000000006,212.509667,252.165667,340.42365045,722.35,340.42365045,0.0,381.92634955,0.0,0.0,0.0,0.0,0.4712724447290095
17,RegionC,326.2,0.6040740740740741,48.976,256.505,305.481,421.56377999999995,722.35,421.56377999999995,0.0,300.78622000000007,0.0,0.0,0.0,0.0,0.5836004429985463
17,RegionD,233.5,0.15862771739130435,35.396,167.765333,203.161333,260.04650624000004,722.35,260.04650624000004,180.0,282.30349376,0.0,-180.0,-88455.6,0.0,0.609187383179899
17,RegionE,55.25,0.05459486166007905,5.385000000000001,219.966,225.351,281.68875,722.35,281.68875,220.0,220.66125,0.0,-220.0,-95541.59999999999,0.0,0.6945230843773794
17,RegionF,70.39999999999992,0.07287784679089018,8.34999999999999,160.028667,168.378667,213.84090709,722.35,213.84090709,220.0,288.50909291000005,0.0,-220.0,-100568.6,0.0,0.600596535045338
18,RegionA,314.2499999999999,0.49880952380952365,46.05666666666664,204.150333,250.20699966666663,337.77944955,650.0,337.77944955,0.0,312.22055045,0.0,0.0,0.0,0.0,0.5196606916153846
18,RegionB,241.9000000000001,0.41350427350427366,34.61066666666668,158.044667,192.65533366666668,260.08470045,650.0,260.08470045,0.0,389.91529955,0.0,0.0,0.0,0.0,0.4001303083846154
18,RegionC,413.83333333333326,0.7663580246913578,63.71866666666665,193.717,257.43566666666663,355.2612199999999,650.0,355.2612199999999,0.0,294.7387800000001,0.0,0.0,0.0,0.0,0.5465557230769229
18,RegionD,228.99999999999997,0.15557065217391303,35.62,128.204,163.824,209.69472000000002,650.0,209.69472000000002,180.0,260.30528,0.0,-180.0,-88502.4,0.0,0.5995303384615385
18,RegionE,107.74999999999994,0.10647233201581022,14.339999999999993,192.447333,206.787333,258.48416625,650.0,258.48416625,220.0,171.51583375,0.0,-220.0,-95592.2,0.0,0.7361294865384616
18,RegionF,87.08333333333333,0.09014837819185645,11.986666666666666,159.312667,171.29933366666668,217.5501537566667,650.0,217.5501537566667,220.0,212.4498462433333,0.0,-220.0,-100623.6,0.0,0.6731540827025642
19,RegionA,275.7166666666667,0.43764550264550267,40.21233333333333,227.419333,267.6316663333333,361.30274955000004,587.87,361.30274955000004,0.0,226.56725044999996,0.0,0.0,0.0,0.0,0.6145963385612466
19,RegionB,279.1333333333333,0.4771509971509971,40.690666666666665,178.952333,219.64299966666667,296.51804955,587.87,296.51804955,0.0,291.35195045,0.0,0.0,0.0,0.0,0.5043939128548829
19,RegionC,479.1833333333332,0.8873765432098764,74.70666666666665,207.644,282.35066666666665,389.64392,587.87,389.64392,0.0,198.22608000000002,0.0,0.0,0.0,0.0,0.6628062666916155
19,RegionD,195.8000000000002,0.13301630434782624,30.308000000000035,142.655667,172.96366700000004,221.39349376000007,587.87,221.39349376000007,180.0,186.47650623999994,0.0,-180.0,-88549.2,0.0,0.6827929538163201
19,RegionE,81.18333333333331,0.08022068511198943,8.080999999999998,244.270667,252.351667,315.43958375,587.87,315.43958375,220.0,52.43041625000001,0.0,-220.0,-95640.6,0.0,0.9108129071903652
19,RegionF,74.38333333333337,0.07700138026224987,8.670333333333339,137.827,146.49733333333333,186.05161333333334,587.87,186.05161333333334,220.0,181.8183866666667,0.0,-220.0,-100674.2,0.0,0.690716677723533
20,RegionA,206.3166666666666,0.3274867724867724,28.818666666666658,187.096333,215.91499966666663,291.48524955,540.19,291.48524955,0.0,248.70475045000006,0.0,0.0,0.0,0.0,0.5395976407375183
20,RegionB,277.40000000000003,0.47418803418803424,40.716000000000015,204.582,245.298,331.1523,540.19,331.1523,0.0,209.03770000000003,0.0,0.0,0.0,0.0,0.6130293045039709
20,RegionC,463.8833333333333,0.8590432098765431,72.55066666666667,236.909333,309.4599996666667,427.05479954000003,540.19,427.05479954000003,0.0,113.13520046000002,0.0,0.0,0.0,0.0,0.7905640599418723
20,RegionD,229.81666666666666,0.15612545289855073,34.29066666666666,132.850667,167.14133366666664,213.9409070933333,540.19,213.9409070933333,180.0,146.24909290666676,0.0,-180.0,-88592.4,0.0,0.7292636055708792
20,RegionE,80.75,0.07979249011857707,8.075,204.61,212.685,265.85625,540.19,265.85625,220.0,54.333750000000066,0.0,-220.0,-95689.0,0.0,0.899417334641515
20,RegionF,139.0,0.14389233954451347,19.240000000000002,165.202,184.442,234.24134,540.19,234.24134,220.0,85.94866000000002,0.0,-220.0,-100724.79999999999,0.0,0.8408917973305688
21,RegionA,282.9666666666667,0.4491534391534392,41.27733333333333,212.461,253.73833333333334,342.54675000000003,510.22,342.54675000000003,0.0,167.67325,0.0,0.0,0.0,0.0,0.6713706832346831
21,RegionB,254.8999999999999,0.4357264957264955,37.305999999999976,219.931,257.23699999999997,347.26995,510.22,347.26995,0.0,162.95005000000003,0.0,0.0,0.0,0.0,0.6806278664105679
21,RegionC,455.75,0.8439814814814814,71.89999999999999,252.873333,324.773333,448.18719953999994,510.22,448.18719953999994,0.0,62.03280046000009,0.0,0.0,0.0,0.0,0.8784195044098623
21,RegionD,185.33333333333337,0.1259057971014493,27.173333333333343,150.805,177.97833333333335,227.8122666666667,510.22,227.8122666666667,180.0,102.40773333333334,0.0,-180.0,-88635.6,0.0,0.7992871049089935
21,RegionE,78.21666666666664,0.07728919631093542,7.8216666666666645,175.528,183.34966666666665,229.1870833333333,510.22,229.1870833333333,220.0,61.03291666666672,0.0,-220.0,-95735.20000000001,0.0,0.8803792155018095
21,RegionF,138.60000000000002,0.14347826086956525,19.200000000000003,136.434333,155.63433300000003,197.65560291000003,510.22,197.65560291000003,220.0,92.56439709,0.0,-220.0,-100775.4,0.0,0.8185794420250089
22,RegionA,308.9333333333333,0.4903703703703703,44.67833333333333,220.847333,265.52566633333333,358.45964955000005,500.0,358.45964955000005,0.0,141.54035044999995,0.0,0.0,0.0,0.0,0.7169192991000001
22,RegionB,339.43333333333334,0.5802279202279202,50.50933333333333,275.023333,325.5326663333333,439.46909954999995,500.0,439.46909954999995,0.0,60.53090045000005,0.0,0.0,0.0,0.0,0.8789381990999999
22,RegionC,445.2833333333334,0.8245987654320989,69.64666666666669,283.544667,353.1913336666667,487.40404046000003,500.0,487.40404046000003,0.0,12.595959539999967,0.0,0.0,0.0,0.0,0.97480808092
22,RegionD,288.3333333333333,0.1958786231884058,43.70666666666666,176.678667,220.38533366666667,282.0932270933333,500.0,282.0932270933333,180.0,37.906772906666674,0.0,-180.0,-55042.200000000004,0.0,0.9241864541866667
22,RegionE,79.63333333333333,0.07868906455862977,7.963333333333334,235.15,243.11333333333334,303.89166666666665,500.0,303.89166666666665,196.10833333333335,0.0,0.0,-196.10833333333335,-52994.35491666667,0.0,1.0
22,RegionF,143.91666666666669,0.14898205659075225,20.286666666666676,211.309333,231.59599966666667,294.1269195766667,500.0,294.1269195766667,205.8730804233333,0.0,0.0,-205.8730804233333,-58560.59772641716,0.0,1.0
23,RegionA,297.33333333333337,0.471957671957672,42.68666666666667,221.735333,264.4219996666667,356.9696995500001,510.22,356.9696995500001,0.0,153.25030044999994,0.0,0.0,0.0,0.0,0.6996387823879896
23,RegionB,344.1333333333333,0.5882621082621082,50.090666666666664,292.435667,342.5263336666667,462.4105504500001,510.22,462.4105504500001,0.0,47.809449549999954,0.0,0.0,0.0,0.0,0.9062964024342441
23,RegionC,269.9000000000001,0.499814814814815,41.512000000000015,326.044667,367.556667,507.22820046,510.22,507.22820046,0.0,2.991799540000045,0.0,0.0,0.0,0.0,0.9941362558504174
