TaskID,TaskType,ArrivalHour,SourceRegion,MaxLatency_ms,GPU_Demand,DurationHours,LatestFinishHour,Status,AssignedRegion,StartHour,FinishHour,NetworkLatency_ms,ObjectiveScore,EstimatedCost_CNY,EstimatedCarbon_tCO2,EstimatedRenewableUsed_MWh
4590,RealTimeInference,2382,RegionC,20.0,5.0,3.45,2386.0,scheduled,RegionC,2382,2385.45,5.0,-102.81955555554951,0.0,0.0,1.9043999999998993
4599,AITraining,2385,RegionD,150.0,34.0,2.1666666666666665,2406.0,scheduled,RegionD,2389,2391.1666666666665,5.0,-892.0515978260232,0.0,0.0,15.08693333333228
4611,BatchInference,2393,RegionA,80.0,15.0,2.05,2406.0,scheduled,RegionE,2396,2398.05,78.0,-141.73369565219448,0.0,0.0,3.843750000000341
4848,BatchInference,2394,RegionB,80.0,17.0,3.6,2406.0,scheduled,RegionB,2397,2400.6,5.0,-374.2892307692209,0.0,0.0,8.261999999999793
4851,BatchInference,2390,RegionD,80.0,8.0,3.8333333333333335,2406.0,scheduled,RegionE,2390,2393.8333333333335,22.0,-199.7648221343961,0.0,0.0,3.833333333333485
4886,RealTimeInference,2398,RegionF,20.0,3.0,3.3333333333333335,2402.0,scheduled,RegionF,2398,2401.3333333333335,5.0,-55.587329192549355,0.0,0.0,1.0160000000000462
4930,AITraining,2391,RegionE,150.0,50.0,5.866666666666666,2406.0,scheduled,RegionD,2391,2396.866666666667,22.0,-3544.6756521739862,0.0,0.0,60.07466666666791
4943,RealTimeInference,2391,RegionC,20.0,4.0,3.0,2394.0,scheduled,RegionC,2391,2394.0,5.0,-69.25096296296277,0.0,0.0,1.3248
5138,RealTimeInference,2396,RegionB,20.0,1.0,5.266666666666667,2402.0,scheduled,RegionB,2396,2401.266666666667,5.0,-25.722871794873473,0.0,0.0,0.568800000000023
5272,RealTimeInference,2398,RegionC,20.0,4.0,4.35,2403.0,scheduled,RegionC,2398,2402.35,5.0,-108.10945185184958,0.0,0.0,1.9209599999999598
5277,AITraining,2385,RegionE,150.0,64.0,1.4666666666666666,2406.0,scheduled,RegionD,2396,2397.4666666666667,22.0,-1120.0069695652408,0.0,0.0,19.22389333333373
5435,AITraining,2395,RegionE,150.0,116.0,2.95,2406.0,scheduled,RegionD,2395,2397.95,22.0,-4065.1954478258262,0.0,0.0,70.08255999999568
5663,RealTimeInference,2393,RegionB,20.0,6.0,4.25,2398.0,scheduled,RegionB,2393,2397.25,5.0,-156.1921367521368,0.0,0.0,2.754
5727,AITraining,2389,RegionD,150.0,82.0,2.316666666666667,2406.0,scheduled,RegionB,2398,2400.3166666666666,60.0,-2293.7423589742975,0.0,0.0,41.032799999998936
5845,AITraining,2382,RegionD,150.0,26.0,1.5166666666666666,2406.0,scheduled,RegionD,2382,2383.516666666667,5.0,-473.6396804348501,0.0,0.0,8.075946666667797
6052,AITraining,2380,RegionF,150.0,92.0,4.95,2406.0,scheduled,RegionB,2399,2403.95,79.0,-5798.983999999784,0.0,0.0,98.3663999999964
6232,RealTimeInference,2389,RegionA,20.0,5.0,6.0,2395.0,scheduled,RegionA,2389,2395.0,5.0,-185.22539682539679,0.0,0.0,3.24
6235,RealTimeInference,2392,RegionB,20.0,1.0,1.7333333333333334,2394.0,scheduled,RegionB,2392,2393.733333333333,5.0,-3.6166153846140108,0.0,0.0,0.1871999999999771
6323,BatchInference,2388,RegionA,80.0,5.0,2.3666666666666667,2406.0,scheduled,RegionE,2388,2390.366666666667,78.0,-3.2282608695700805,0.0,0.0,1.4791666666667425
6392,BatchInference,2397,RegionD,80.0,5.0,4.783333333333333,2406.0,scheduled,RegionE,2397,2401.7833333333333,22.0,-77.85326086956265,0.0,0.0,2.9895833333333144
6423,RealTimeInference,2377,RegionA,20.0,7.0,4.383333333333334,2382.0,scheduled,RegionA,2377,2381.383333333333,5.0,-190.97085714285168,0.0,0.0,3.313799999999909
6438,AITraining,2394,RegionE,150.0,98.0,4.95,2406.0,scheduled,RegionD,2394,2398.95,22.0,-5845.706354347606,0.0,0.0,99.34847999999634
6481,RealTimeInference,2377,RegionA,20.0,6.0,6.45,2384.0,scheduled,RegionA,2377,2383.45,5.0,-241.77599999999296,0.0,0.0,4.1795999999998825
6507,AITraining,2378,RegionC,150.0,17.0,5.35,2406.0,scheduled,RegionC,2382,2387.35,5.0,-1166.2055999999798,0.0,0.0,20.081759999999658
6508,BatchInference,2394,RegionB,80.0,23.0,4.983333333333333,2406.0,scheduled,RegionB,2396,2400.983333333333,5.0,-804.0992735042361,0.0,0.0,15.473249999999343
6767,AITraining,2395,RegionF,150.0,29.0,0.7,2406.0,scheduled,RegionF,2395,2395.7,5.0,-173.35888364382998,0.0,0.0,4.124959999998928
6876,AITraining,2391,RegionD,150.0,52.0,6.5,2406.0,scheduled,RegionB,2391,2397.5,60.0,-4207.027008547009,0.0,0.0,73.00800000000001
7165,RealTimeInference,2397,RegionB,20.0,5.0,4.633333333333334,2402.0,scheduled,RegionB,2397,2401.633333333333,5.0,-140.68239316238927,0.0,0.0,2.501999999999935
7372,AITraining,2395,RegionF,150.0,104.0,4.1,2406.0,scheduled,RegionF,2395,2399.1,5.0,-5097.656377639637,0.0,0.0,86.64447999999808
7403,BatchInference,2376,RegionD,80.0,10.0,6.233333333333333,2406.0,scheduled,RegionD,2389,2395.233333333333,5.0,-472.7417391304185,0.0,0.0,7.9786666666663955
7484,RealTimeInference,2393,RegionA,20.0,3.0,3.95,2397.0,scheduled,RegionA,2393,2396.95,5.0,-67.43879365079007,0.0,0.0,1.279799999999941
7530,RealTimeInference,2398,RegionA,20.0,5.0,1.1666666666666667,2400.0,scheduled,RegionA,2398,2399.1666666666665,5.0,-27.34920634920151,0.0,0.0,0.6299999999999182
7542,RealTimeInference,2382,RegionD,20.0,7.0,0.6833333333333333,2383.0,scheduled,RegionD,2382,2382.6833333333334,5.0,-23.50972391304606,0.0,0.0,0.4898133333333769
7857,AITraining,2399,RegionF,150.0,115.0,1.2833333333333334,2406.0,scheduled,RegionC,2404,2405.2833333333333,76.0,998159.3456296297,0.0,0.0,32.58639999999923
7874,BatchInference,2396,RegionC,80.0,21.0,0.45,2406.0,scheduled,RegionC,2398,2398.45,5.0,25.52066666670099,0.0,0.0,1.3040999999994727
7890,RealTimeInference,2399,RegionE,20.0,4.0,4.416666666666667,2404.0,scheduled,RegionE,2399,2403.4166666666665,5.0,-100.52569169960113,0.0,0.0,1.7666666666666062
7902,BatchInference,2376,RegionE,80.0,11.0,0.43333333333333335,2406.0,scheduled,RegionE,2376,2376.4333333333334,5.0,-30.184782608700576,0.0,0.0,0.5958333333334167
7973,AITraining,2379,RegionE,150.0,70.0,1.1166666666666667,2406.0,scheduled,RegionD,2395,2396.116666666667,22.0,-932.2620000001046,0.0,0.0,16.008533333335073
8294,BatchInference,2395,RegionC,80.0,8.0,1.0333333333333334,2406.0,scheduled,RegionC,2398,2399.0333333333333,5.0,31.75940740741237,0.0,0.0,1.1407999999999663
8353,RealTimeInference,2386,RegionB,20.0,5.0,1.25,2388.0,scheduled,RegionB,2386,2387.25,5.0,-30.344444444444747,0.0,0.0,0.675
8745,BatchInference,2398,RegionB,80.0,21.0,2.1,2406.0,scheduled,RegionE,2398,2400.1,74.0,63.80844861642721,64.83749999994103,0.06221249999994342,5.25
8760,AITraining,2390,RegionE,150.0,44.0,4.583333333333333,2406.0,scheduled,RegionF,2397,2401.5833333333335,18.0,-2424.655817805466,0.0,0.0,40.97866666666802
8915,AITraining,2392,RegionD,150.0,97.0,0.8166666666666667,2406.0,scheduled,RegionD,2394,2394.8166666666666,5.0,-906.8695630434049,0.0,0.0,16.22357333333213
8972,RealTimeInference,2398,RegionD,20.0,2.0,4.1,2403.0,scheduled,RegionD,2398,2402.1,5.0,-45.099549999998935,0.0,0.0,0.8396799999999814
9168,RealTimeInference,2387,RegionC,20.0,3.0,2.35,2390.0,scheduled,RegionC,2387,2389.35,5.0,-38.66586666666483,0.0,0.0,0.7783199999999697
9267,BatchInference,2376,RegionE,80.0,7.0,0.36666666666666664,2406.0,scheduled,RegionE,2387,2387.366666666667,5.0,-13.576086956527995,0.0,0.0,0.3208333333334395
9415,AITraining,2376,RegionD,150.0,119.0,1.4666666666666666,2406.0,scheduled,RegionC,2382,2383.4666666666667,58.0,-2196.4027851852293,0.0,0.0,38.536960000000796
9535,AITraining,2387,RegionE,150.0,58.0,5.633333333333334,2406.0,scheduled,RegionB,2393,2398.633333333333,74.0,-4107.629811965723,0.0,0.0,70.57439999999848
9572,AITraining,2398,RegionD,150.0,123.0,6.066666666666666,2406.0,scheduled,RegionE,2398,2404.0666666666666,22.0,-8893.583794466313,0.0,0.0,149.2399999999985
9585,RealTimeInference,2381,RegionB,20.0,7.0,2.033333333333333,2384.0,scheduled,RegionB,2381,2383.0333333333333,5.0,-84.0832820512808,0.0,0.0,1.5371999999999773
9591,AITraining,2378,RegionD,150.0,27.0,3.183333333333333,2406.0,scheduled,RegionD,2396,2399.1833333333334,5.0,-1048.5815891304549,0.0,0.0,17.602560000000334
9621,RealTimeInference,2399,RegionC,20.0,6.0,1.3333333333333333,2401.0,scheduled,RegionC,2399,2400.3333333333335,5.0,-43.769777777783794,0.0,0.0,0.8832000000001002
9845,AITraining,2379,RegionF,150.0,102.0,0.9166666666666666,2406.0,scheduled,RegionF,2379,2379.9166666666665,5.0,-1123.0886459625463,0.0,0.0,18.999199999996858
9850,BatchInference,2387,RegionE,80.0,13.0,5.733333333333333,2406.0,scheduled,RegionE,2399,2404.733333333333,5.0,-551.2450592885166,0.0,0.0,9.316666666666322
9936,RealTimeInference,2385,RegionC,20.0,5.0,1.5166666666666666,2387.0,scheduled,RegionC,2385,2386.516666666667,5.0,-39.84681481482209,0.0,0.0,0.8372000000001171
10184,BatchInference,2390,RegionD,80.0,15.0,2.783333333333333,2406.0,scheduled,RegionE,2393,2395.7833333333333,22.0,-280.2297430830005,0.0,0.0,5.218749999999943
10275,AITraining,2386,RegionE,150.0,38.0,2.0833333333333335,2406.0,scheduled,RegionD,2397,2399.0833333333335,22.0,-942.0323369565926,0.0,0.0,16.213333333334514
10284,BatchInference,2396,RegionF,80.0,14.0,2.283333333333333,2406.0,scheduled,RegionF,2396,2398.2833333333333,5.0,-138.56115527949993,0.0,0.0,4.059766666666613
10306,AITraining,2384,RegionD,150.0,68.0,4.533333333333333,2406.0,scheduled,RegionB,2384,2388.5333333333333,60.0,-3870.602666666641,0.0,0.0,66.58559999999957
10407,RealTimeInference,2389,RegionC,20.0,7.0,2.3666666666666667,2392.0,scheduled,RegionC,2389,2391.366666666667,5.0,-98.24130370370898,0.0,0.0,1.8289600000000938
10504,BatchInference,2396,RegionC,80.0,4.0,1.15,2406.0,scheduled,RegionC,2398,2399.15,5.0,63.00829629629624,0.0,0.0,0.6348000000000501
10622,BatchInference,2379,RegionC,80.0,23.0,5.566666666666666,2406.0,scheduled,RegionC,2384,2389.5666666666666,5.0,-1017.2604444444329,0.0,0.0,17.668599999999806
10704,AITraining,2382,RegionF,150.0,110.0,1.0833333333333333,2406.0,scheduled,RegionF,2382,2383.0833333333335,5.0,-1432.973167702067,0.0,0.0,24.21466666667006
11216,BatchInference,2379,RegionA,80.0,20.0,5.116666666666666,2406.0,scheduled,RegionA,2399,2404.116666666667,5.0,-815.233333333353,0.0,0.0,13.815000000000328
11304,AITraining,2383,RegionD,150.0,112.0,1.1666666666666667,2406.0,scheduled,RegionD,2384,2385.1666666666665,5.0,-1588.8167826084868,0.0,0.0,26.76053333332986
11351,BatchInference,2394,RegionD,80.0,16.0,4.35,2406.0,scheduled,RegionE,2394,2398.35,22.0,-445.89130434781487,0.0,0.0,8.699999999999818
11360,RealTimeInference,2384,RegionE,20.0,3.0,6.566666666666666,2391.0,scheduled,RegionE,2384,2390.5666666666666,5.0,-112.13280632410958,0.0,0.0,1.9699999999999818
11383,BatchInference,2380,RegionC,80.0,22.0,1.85,2406.0,scheduled,RegionA,2395,2396.85,15.0,-287.86682539680913,0.0,0.0,5.49449999999973
11780,BatchInference,2398,RegionF,80.0,21.0,0.5833333333333334,2406.0,scheduled,RegionF,2398,2398.5833333333335,5.0,27.00075569355718,0.0,0.0,1.5557500000004043
11834,BatchInference,2386,RegionB,80.0,19.0,5.866666666666666,2406.0,scheduled,RegionB,2393,2398.866666666667,5.0,-856.9432478632688,0.0,0.0,15.048000000000314
11877,RealTimeInference,2382,RegionC,20.0,7.0,1.3833333333333333,2384.0,scheduled,RegionC,2382,2383.383333333333,5.0,-51.14239999999438,0.0,0.0,1.0690399999999063
11961,AITraining,2376,RegionE,150.0,111.0,4.1,2406.0,scheduled,RegionC,2394,2398.1,70.0,-5860.038874073942,0.0,0.0,100.48607999999777
11993,BatchInference,2382,RegionC,80.0,15.0,3.933333333333333,2406.0,scheduled,RegionB,2382,2385.9333333333334,14.0,-415.28461538462284,0.0,0.0,7.965000000000124
12025,RealTimeInference,2387,RegionA,20.0,2.0,0.65,2388.0,scheduled,RegionA,2387,2387.65,5.0,1.3537777777766271,0.0,0.0,0.14040000000001965
12181,AITraining,2381,RegionC,150.0,68.0,2.3666666666666667,2406.0,scheduled,RegionA,2391,2393.366666666667,15.0,-2042.7912380953449,0.0,0.0,34.761600000001785
12184,BatchInference,2393,RegionD,80.0,5.0,0.25,2406.0,scheduled,RegionE,2395,2395.25,22.0,26.040019762845837,0.0,0.0,0.15625
12397,AITraining,2391,RegionA,150.0,101.0,0.6166666666666667,2406.0,scheduled,RegionC,2393,2393.616666666667,15.0,-695.222192592749,0.0,0.0,13.752160000002704
12431,BatchInference,2396,RegionB,80.0,17.0,3.283333333333333,2406.0,scheduled,RegionB,2397,2400.2833333333333,5.0,-327.19705128204976,0.0,0.0,7.535249999999932
12444,RealTimeInference,2394,RegionA,20.0,1.0,4.483333333333333,2399.0,scheduled,RegionA,2394,2398.483333333333,5.0,-17.31866666666531,0.0,0.0,0.48419999999997715
12481,RealTimeInference,2395,RegionC,20.0,5.0,2.9166666666666665,2398.0,scheduled,RegionC,2395,2397.9166666666665,5.0,-87.86666666666179,0.0,0.0,1.6099999999999162
12755,AITraining,2383,RegionE,150.0,51.0,3.05,2406.0,scheduled,RegionD,2386,2389.05,22.0,-1882.2380739131575,0.0,0.0,31.856640000001903
12791,BatchInference,2383,RegionA,80.0,4.0,0.8666666666666667,2406.0,scheduled,RegionA,2385,2385.866666666667,5.0,7.770793650789901,0.0,0.0,0.46800000000006553
13174,RealTimeInference,2394,RegionB,20.0,6.0,0.16666666666666666,2395.0,scheduled,RegionB,2394,2394.1666666666665,5.0,4.0584615384672444,0.0,0.0,0.10799999999990179
13251,RealTimeInference,2395,RegionA,20.0,6.0,0.7833333333333333,2396.0,scheduled,RegionA,2395,2395.7833333333333,5.0,-20.367111111109843,0.0,0.0,0.5075999999999804
13331,RealTimeInference,2383,RegionB,20.0,1.0,0.8166666666666667,2384.0,scheduled,RegionB,2383,2383.8166666666666,5.0,1.7832136752139984,0.0,0.0,0.08819999999999346
13376,AITraining,2394,RegionD,150.0,53.0,2.3833333333333333,2406.0,scheduled,RegionE,2394,2396.383333333333,22.0,-1443.9778656125702,0.0,0.0,25.26333333333205
13381,RealTimeInference,2398,RegionA,20.0,6.0,2.0833333333333335,2401.0,scheduled,RegionA,2398,2400.0833333333335,5.0,-69.40634920635517,0.0,0.0,1.3500000000000982
13505,RealTimeInference,2382,RegionE,20.0,6.0,4.283333333333333,2387.0,scheduled,RegionE,2382,2386.2833333333333,5.0,-148.48853754940603,0.0,0.0,2.5699999999999816
13587,AITraining,2381,RegionD,150.0,23.0,6.533333333333333,2406.0,scheduled,RegionC,2390,2396.5333333333333,58.0,-1919.62168888888,0.0,0.0,33.17887999999985
13747,AITraining,2389,RegionF,150.0,41.0,6.6,2406.0,scheduled,RegionB,2389,2395.6,79.0,-3325.189675213628,0.0,0.0,58.44959999999921
13836,AITraining,2391,RegionD,150.0,40.0,6.4,2406.0,scheduled,RegionD,2399,2405.4,5.0,-3123.1695760870016,0.0,0.0,52.42880000000075
14305,RealTimeInference,2391,RegionD,20.0,2.0,4.666666666666667,2396.0,scheduled,RegionD,2391,2395.6666666666665,5.0,-52.18095652173727,0.0,0.0,0.9557333333333023
14327,BatchInference,2394,RegionB,80.0,21.0,5.55,2406.0,scheduled,RegionD,2394,2399.55,60.0,-752.1787282608966,0.0,0.0,14.91840000000049
14405,BatchInference,2379,RegionA,80.0,18.0,2.5833333333333335,2406.0,scheduled,RegionA,2389,2391.5833333333335,5.0,-356.443650793673,0.0,0.0,6.277500000000369
14419,AITraining,2379,RegionD,150.0,104.0,6.433333333333334,2406.0,scheduled,RegionC,2383,2389.4333333333334,58.0,-8774.76186666675,0.0,0.0,147.72992000000139
14578,AITraining,2396,RegionE,150.0,31.0,6.25,2406.0,scheduled,RegionF,2399,2405.25,18.0,-2299.5850931677005,0.0,0.0,39.370000000000005
14619,AITraining,2394,RegionF,150.0,117.0,6.616666666666666,2406.0,scheduled,RegionD,2394,2400.616666666667,25.0,-9413.271504347998,0.0,0.0,158.5459200000029
14622,BatchInference,2386,RegionB,80.0,23.0,3.6666666666666665,2406.0,scheduled,RegionA,2386,2389.6666666666665,12.0,-604.5476190475945,0.0,0.0,11.38499999999953
14647,BatchInference,2376,RegionA,80.0,11.0,1.2333333333333334,2406.0,scheduled,RegionA,2376,2377.233333333333,5.0,-96.97253968252124,0.0,0.0,1.8314999999996853
14669,RealTimeInference,2385,RegionB,20.0,6.0,4.616666666666666,2390.0,scheduled,RegionB,2385,2389.616666666667,5.0,-170.68745299145783,0.0,0.0,2.9916000000000786
14749,AITraining,2389,RegionE,150.0,97.0,3.15,2406.0,scheduled,RegionF,2393,2396.15,18.0,-3686.222121739238,0.0,0.0,62.08776000000179
14772,BatchInference,2382,RegionA,80.0,12.0,5.116666666666666,2406.0,scheduled,RegionA,2398,2403.116666666667,5.0,-460.05428571429763,0.0,0.0,8.289000000000199
14780,AITraining,2377,RegionD,150.0,32.0,4.483333333333333,2406.0,scheduled,RegionC,2377,2381.483333333333,58.0,-1795.5352888887987,0.0,0.0,31.677439999998498
14844,AITraining,2396,RegionB,150.0,51.0,4.15,2406.0,scheduled,RegionE,2396,2400.15,74.0,-2388.768379446694,0.0,0.0,42.33000000000092
14868,AITraining,2396,RegionF,150.0,22.0,6.45,2406.0,scheduled,RegionF,2396,2402.45,5.0,-1677.696973912993,0.0,0.0,28.834079999999183
15175,RealTimeInference,2396,RegionB,20.0,6.0,2.9166666666666665,2399.0,scheduled,RegionB,2396,2398.9166666666665,5.0,-103.76410256409699,0.0,0.0,1.889999999999902
15185,RealTimeInference,2382,RegionA,20.0,1.0,0.8833333333333333,2383.0,scheduled,RegionA,2382,2382.883333333333,5.0,3.063301587302349,0.0,0.0,0.09539999999998691
15242,BatchInference,2399,RegionE,80.0,7.0,4.05,2406.0,scheduled,RegionE,2399,2403.05,5.0,576.7094861659998,216.12500000000003,0.207375,2.6687500000001596
15675,AITraining,2390,RegionF,150.0,87.0,2.9833333333333334,2406.0,scheduled,RegionF,2390,2392.983333333333,5.0,-3130.5412604552616,0.0,0.0,52.74055999999625
15694,AITraining,2386,RegionE,150.0,63.0,2.8666666666666667,2406.0,scheduled,RegionD,2391,2393.866666666667,22.0,-2185.093234782703,0.0,0.0,36.98688000000156
15916,AITraining,2397,RegionE,150.0,81.0,3.3833333333333333,2406.0,scheduled,RegionE,2397,2400.383333333333,5.0,1733.8420158088416,1533.869999999515,1.4717699999995346,48.60000000000001
15921,AITraining,2394,RegionD,150.0,127.0,3.9166666666666665,2406.0,scheduled,RegionD,2394,2397.9166666666665,5.0,-5998.954369564979,0.0,0.0,101.87093333332939
