TaskID,TaskType,ArrivalHour,SourceRegion,MaxLatency_ms,GPU_Demand,DurationHours,LatestFinishHour,Status,AssignedRegion,StartHour,FinishHour,NetworkLatency_ms,ObjectiveScore,EstimatedCost_CNY,EstimatedCarbon_tCO2,EstimatedRenewableUsed_MWh
1664,BatchInference,2383,RegionE,80.0,14.0,2.183333333333333,2406.0,scheduled,RegionE,2384,2386.1833333333334,5.0,-269.5500658761621,0.0,0.0,3.82083333333344
1843,RealTimeInference,2394,RegionA,20.0,1.0,0.8166666666666667,2395.0,scheduled,RegionA,2394,2394.8166666666666,5.0,29.34876190476234,0.0,0.0,0.08819999999999346
2055,AITraining,2386,RegionD,150.0,116.0,2.6666666666666665,2406.0,scheduled,RegionD,2395,2397.6666666666665,5.0,-4948.864615941739,0.0,0.0,63.35146666666306
2167,AITraining,2390,RegionD,150.0,57.0,4.15,2406.0,scheduled,RegionD,2392,2396.15,5.0,-3683.9843847826946,0.0,0.0,48.44544000000107
2374,BatchInference,2387,RegionA,80.0,7.0,0.65,2406.0,scheduled,RegionE,2388,2388.65,78.0,102.2213438735138,0.0,0.0,0.5687500000000796
2412,RealTimeInference,2392,RegionC,20.0,2.0,4.266666666666667,2397.0,scheduled,RegionC,2392,2396.266666666667,5.0,-49.18121481481762,0.0,0.0,0.9420800000000469
2473,AITraining,2398,RegionC,150.0,16.0,5.833333333333333,2406.0,scheduled,RegionB,2398,2403.8333333333335,14.0,-1138.6717948718256,0.0,0.0,20.160000000000526
2508,RealTimeInference,2378,RegionB,20.0,1.0,4.65,2383.0,scheduled,RegionB,2378,2382.65,5.0,-21.496512820513985,0.0,0.0,0.5022000000000099
2517,AITraining,2392,RegionF,150.0,30.0,2.7333333333333334,2406.0,scheduled,RegionE,2392,2394.733333333333,18.0,-1133.122529644164,0.0,0.0,16.399999999998727
2648,BatchInference,2397,RegionE,80.0,19.0,3.183333333333333,2406.0,scheduled,RegionE,2397,2400.1833333333334,5.0,50.44602560938881,107.54791666670225,0.10319375000003414,7.125
2763,BatchInference,2379,RegionB,80.0,15.0,3.75,2406.0,scheduled,RegionB,2395,2398.75,5.0,-480.8205128205131,0.0,0.0,7.593750000000001
3113,BatchInference,2387,RegionD,80.0,15.0,6.233333333333333,2406.0,scheduled,RegionD,2399,2405.233333333333,5.0,-912.9223369564884,0.0,0.0,11.967999999999591
3444,RealTimeInference,2378,RegionA,20.0,7.0,1.7166666666666666,2380.0,scheduled,RegionA,2378,2379.7166666666667,5.0,-70.84780952381095,0.0,0.0,1.2978000000000232
3455,RealTimeInference,2386,RegionC,20.0,1.0,2.8666666666666667,2389.0,scheduled,RegionC,2386,2388.866666666667,5.0,-7.114696296295479,0.0,0.0,0.31648000000001336
3498,RealTimeInference,2376,RegionB,20.0,2.0,1.1833333333333333,2378.0,scheduled,RegionB,2376,2377.1833333333334,5.0,-10.896717948719001,0.0,0.0,0.25560000000001315
3566,BatchInference,2392,RegionE,80.0,9.0,0.9,2406.0,scheduled,RegionE,2398,2398.9,5.0,102.5968379446611,0.0,0.0,1.0125000000001023
3736,BatchInference,2396,RegionD,80.0,19.0,6.6,2406.0,scheduled,RegionE,2396,2402.6,22.0,-1010.0118577074971,0.0,0.0,15.674999999999784
3782,AITraining,2390,RegionE,150.0,89.0,5.766666666666667,2406.0,scheduled,RegionD,2390,2395.766666666667,22.0,-8214.897813768426,0.0,0.0,105.11018666667053
3809,AITraining,2376,RegionF,150.0,32.0,1.6333333333333333,2406.0,scheduled,RegionF,2380,2381.633333333333,5.0,-821.0289209109101,0.0,0.0,10.62058666666588
3928,BatchInference,2397,RegionF,80.0,4.0,3.033333333333333,2406.0,scheduled,RegionF,2397,2400.0333333333333,5.0,364.36765723808276,4.402666666662663,0.004743026666662354,1.524
3948,RealTimeInference,2382,RegionF,20.0,1.0,5.5,2388.0,scheduled,RegionF,2382,2387.5,5.0,-36.582881987577636,0.0,0.0,0.5588
4060,BatchInference,2383,RegionA,80.0,8.0,2.8,2406.0,scheduled,RegionA,2384,2386.8,5.0,-83.99142857144318,0.0,0.0,3.0240000000001968
4113,BatchInference,2391,RegionA,80.0,15.0,4.2,2406.0,scheduled,RegionE,2394,2398.2,78.0,-410.7075098813986,0.0,0.0,7.874999999999659
4202,AITraining,2377,RegionE,150.0,94.0,4.666666666666667,2406.0,scheduled,RegionA,2399,2403.6666666666665,78.0,-7327.44571428547,0.0,0.0,94.75199999999694
4316,RealTimeInference,2377,RegionA,20.0,5.0,4.366666666666666,2382.0,scheduled,RegionA,2377,2381.366666666667,5.0,-173.52095238095765,0.0,0.0,2.358000000000066
4353,AITraining,2398,RegionE,150.0,21.0,3.7,2406.0,scheduled,RegionF,2398,2401.7,18.0,923.159517167756,1109.472,1.19524272,11.521439999999224
4354,RealTimeInference,2390,RegionC,20.0,4.0,5.95,2396.0,scheduled,RegionC,2390,2395.95,5.0,-180.9608592592519,0.0,0.0,2.6275199999999197
4418,BatchInference,2398,RegionD,80.0,11.0,4.233333333333333,2406.0,scheduled,RegionF,2399,2403.233333333333,25.0,529.7424012319,363.2200000000001,0.3912997000000001,4.516966666666371
4590,RealTimeInference,2382,RegionC,20.0,5.0,3.45,2386.0,scheduled,RegionB,2382,2385.45,14.0,-109.37333333332566,0.0,0.0,1.8629999999999018
4599,AITraining,2385,RegionD,150.0,34.0,2.1666666666666665,2406.0,scheduled,RegionD,2395,2397.1666666666665,5.0,-1134.3731449274542,0.0,0.0,15.08693333333228
4611,BatchInference,2393,RegionA,80.0,15.0,2.05,2406.0,scheduled,RegionE,2399,2401.05,78.0,-44.72924901188952,0.0,0.0,3.843750000000341
4848,BatchInference,2394,RegionB,80.0,17.0,3.6,2406.0,scheduled,RegionE,2394,2397.6,74.0,-235.46640316204463,0.0,0.0,7.649999999999807
4851,BatchInference,2390,RegionD,80.0,8.0,3.8333333333333335,2406.0,scheduled,RegionE,2392,2395.8333333333335,22.0,-150.9591567852553,0.0,0.0,3.833333333333485
4886,RealTimeInference,2398,RegionF,20.0,3.0,3.3333333333333335,2402.0,scheduled,RegionF,2398,2401.3333333333335,5.0,-71.91664596273661,0.0,0.0,1.0160000000000462
4930,AITraining,2391,RegionE,150.0,50.0,5.866666666666666,2406.0,scheduled,RegionF,2398,2403.866666666667,18.0,-4615.598509316875,0.0,0.0,59.60533333333456
4943,RealTimeInference,2391,RegionC,20.0,4.0,3.0,2394.0,scheduled,RegionC,2391,2394.0,5.0,-77.85437037036942,0.0,0.0,1.3248
5138,RealTimeInference,2396,RegionB,20.0,1.0,5.266666666666667,2402.0,scheduled,RegionB,2396,2401.266666666667,5.0,-25.491179487181512,0.0,0.0,0.568800000000023
5272,RealTimeInference,2398,RegionC,20.0,4.0,4.35,2403.0,scheduled,RegionC,2398,2402.35,5.0,-133.06568888888648,0.0,0.0,1.9209599999999598
5277,AITraining,2385,RegionE,150.0,64.0,1.4666666666666666,2406.0,scheduled,RegionE,2389,2390.4666666666667,5.0,-1430.1374176548422,0.0,0.0,18.773333333333724
5435,AITraining,2395,RegionE,150.0,116.0,2.95,2406.0,scheduled,RegionD,2395,2397.95,22.0,-5058.455343477942,0.0,0.0,70.08255999999568
5663,RealTimeInference,2393,RegionB,20.0,6.0,4.25,2398.0,scheduled,RegionB,2393,2397.25,5.0,-192.58068376068397,0.0,0.0,2.754
5727,AITraining,2389,RegionD,150.0,82.0,2.316666666666667,2406.0,scheduled,RegionF,2389,2391.3166666666666,25.0,-2887.5650070392585,0.0,0.0,38.60122666666566
5845,AITraining,2382,RegionD,150.0,26.0,1.5166666666666666,2406.0,scheduled,RegionD,2383,2384.516666666667,5.0,-565.1654072464675,0.0,0.0,8.075946666667797
6052,AITraining,2380,RegionF,150.0,92.0,4.95,2406.0,scheduled,RegionC,2398,2402.95,76.0,-7594.6300444441495,0.0,0.0,100.55231999999631
6232,RealTimeInference,2389,RegionA,20.0,5.0,6.0,2395.0,scheduled,RegionA,2389,2395.0,5.0,-230.8269841269839,0.0,0.0,3.24
6235,RealTimeInference,2392,RegionB,20.0,1.0,1.7333333333333334,2394.0,scheduled,RegionB,2392,2393.733333333333,5.0,6.626564102565,0.0,0.0,0.1871999999999771
6323,BatchInference,2388,RegionA,80.0,5.0,2.3666666666666667,2406.0,scheduled,RegionE,2388,2390.366666666667,78.0,106.2160737812865,0.0,0.0,1.4791666666667425
6392,BatchInference,2397,RegionD,80.0,5.0,4.783333333333333,2406.0,scheduled,RegionF,2399,2403.7833333333333,25.0,426.90903048653627,165.1,0.1778635,2.4024166666666473
6423,RealTimeInference,2377,RegionA,20.0,7.0,4.383333333333334,2382.0,scheduled,RegionA,2377,2381.383333333333,5.0,-243.31828571427843,0.0,0.0,3.313799999999909
6438,AITraining,2394,RegionE,150.0,98.0,4.95,2406.0,scheduled,RegionD,2394,2398.95,22.0,-7475.618889130159,0.0,0.0,99.34847999999634
6481,RealTimeInference,2377,RegionA,20.0,6.0,6.45,2384.0,scheduled,RegionA,2377,2383.45,5.0,-306.8679999999906,0.0,0.0,4.1795999999998825
6507,AITraining,2378,RegionC,150.0,17.0,5.35,2406.0,scheduled,RegionB,2399,2404.35,14.0,-1511.6416410256147,0.0,0.0,19.64519999999967
6508,BatchInference,2394,RegionB,80.0,23.0,4.983333333333333,2406.0,scheduled,RegionF,2394,2398.983333333333,79.0,-702.6512960662012,0.0,0.0,14.556316666666048
6767,AITraining,2395,RegionF,150.0,29.0,0.7,2406.0,scheduled,RegionF,2395,2395.7,5.0,33.22783768123759,0.0,0.0,4.124959999998928
6876,AITraining,2391,RegionD,150.0,52.0,6.5,2406.0,scheduled,RegionD,2396,2402.5,5.0,-5410.1221630434775,0.0,0.0,69.22240000000001
7165,RealTimeInference,2397,RegionB,20.0,5.0,4.633333333333334,2402.0,scheduled,RegionB,2397,2401.633333333333,5.0,-170.47196581196073,0.0,0.0,2.501999999999935
7372,AITraining,2395,RegionF,150.0,104.0,4.1,2406.0,scheduled,RegionF,2395,2399.1,5.0,-6485.052188819721,0.0,0.0,86.64447999999808
7403,BatchInference,2376,RegionD,80.0,10.0,6.233333333333333,2406.0,scheduled,RegionD,2389,2395.233333333333,5.0,-625.9020289854856,0.0,0.0,7.9786666666663955
7484,RealTimeInference,2393,RegionA,20.0,3.0,3.95,2397.0,scheduled,RegionA,2393,2396.95,5.0,-73.1379682539634,0.0,0.0,1.279799999999941
7530,RealTimeInference,2398,RegionA,20.0,5.0,1.1666666666666667,2400.0,scheduled,RegionA,2398,2399.1666666666665,5.0,-17.677777777771436,0.0,0.0,0.6299999999999182
7542,RealTimeInference,2382,RegionD,20.0,7.0,0.6833333333333333,2383.0,scheduled,RegionD,2382,2382.6833333333334,5.0,-27.289686231887373,0.0,0.0,0.4898133333333769
7857,AITraining,2399,RegionF,150.0,115.0,1.2833333333333334,2406.0,scheduled,RegionA,2399,2400.2833333333333,82.0,3038.5961598407903,3293.783999999648,4.700680199999498,24.840000000000003
7874,BatchInference,2396,RegionC,80.0,21.0,0.45,2406.0,scheduled,RegionA,2399,2399.45,15.0,411.2812698413002,0.0,0.0,1.2757499999994844
7890,RealTimeInference,2399,RegionE,20.0,4.0,4.416666666666667,2404.0,scheduled,RegionE,2399,2403.4166666666665,5.0,-131.4617918313522,0.0,0.0,1.7666666666666062
7902,BatchInference,2376,RegionE,80.0,11.0,0.43333333333333335,2406.0,scheduled,RegionE,2376,2376.4333333333334,5.0,-37.340579710151204,0.0,0.0,0.5958333333334167
7973,AITraining,2379,RegionE,150.0,70.0,1.1166666666666667,2406.0,scheduled,RegionD,2393,2394.116666666667,22.0,-1205.7872862320235,0.0,0.0,16.008533333335073
8294,BatchInference,2395,RegionC,80.0,8.0,1.0333333333333334,2406.0,scheduled,RegionA,2399,2400.0333333333333,15.0,299.2834920634848,0.0,0.0,1.1159999999999672
8353,RealTimeInference,2386,RegionB,20.0,5.0,1.25,2388.0,scheduled,RegionB,2386,2387.25,5.0,-20.722222222223742,0.0,0.0,0.675
8745,BatchInference,2398,RegionB,80.0,21.0,2.1,2406.0,scheduled,RegionB,2398,2400.1,5.0,100.05760683763828,0.0,0.0,5.953499999999743
8760,AITraining,2390,RegionE,150.0,44.0,4.583333333333333,2406.0,scheduled,RegionF,2390,2394.5833333333335,18.0,-3106.7384679090114,0.0,0.0,40.97866666666802
8915,AITraining,2392,RegionD,150.0,97.0,0.8166666666666667,2406.0,scheduled,RegionD,2397,2397.8166666666666,5.0,-1043.694290579624,0.0,0.0,16.22357333333213
8972,RealTimeInference,2398,RegionD,20.0,2.0,4.1,2403.0,scheduled,RegionD,2398,2402.1,5.0,-58.268149999998776,0.0,0.0,0.8396799999999814
9168,RealTimeInference,2387,RegionC,20.0,3.0,2.35,2390.0,scheduled,RegionC,2387,2389.35,5.0,-37.598933333331615,0.0,0.0,0.7783199999999697
9267,BatchInference,2376,RegionE,80.0,7.0,0.36666666666666664,2406.0,scheduled,RegionE,2376,2376.366666666667,5.0,-13.818840579717738,0.0,0.0,0.3208333333334395
9415,AITraining,2376,RegionD,150.0,119.0,1.4666666666666666,2406.0,scheduled,RegionD,2376,2377.4666666666667,5.0,-2803.548698550784,0.0,0.0,35.74442666666741
9535,AITraining,2387,RegionE,150.0,58.0,5.633333333333334,2406.0,scheduled,RegionB,2393,2398.633333333333,74.0,-5320.387897435776,0.0,0.0,70.57439999999848
9572,AITraining,2398,RegionD,150.0,123.0,6.066666666666666,2406.0,scheduled,RegionE,2398,2404.0666666666666,22.0,-11587.306719367474,0.0,0.0,149.2399999999985
9585,RealTimeInference,2381,RegionB,20.0,7.0,2.033333333333333,2384.0,scheduled,RegionB,2381,2383.0333333333333,5.0,-99.732410256409,0.0,0.0,1.5371999999999773
9591,AITraining,2378,RegionD,150.0,27.0,3.183333333333333,2406.0,scheduled,RegionD,2396,2399.1833333333334,5.0,-1386.214310869592,0.0,0.0,17.602560000000334
9621,RealTimeInference,2399,RegionC,20.0,6.0,1.3333333333333333,2401.0,scheduled,RegionC,2399,2400.3333333333335,5.0,-42.04488888889691,0.0,0.0,0.8832000000001002
9845,AITraining,2379,RegionF,150.0,102.0,0.9166666666666666,2406.0,scheduled,RegionF,2379,2379.9166666666665,5.0,-1448.5436604552442,0.0,0.0,18.999199999996858
9850,BatchInference,2387,RegionE,80.0,13.0,5.733333333333333,2406.0,scheduled,RegionE,2393,2398.733333333333,5.0,-720.0467720684836,0.0,0.0,9.316666666666322
9936,RealTimeInference,2385,RegionC,20.0,5.0,1.5166666666666666,2387.0,scheduled,RegionC,2385,2386.516666666667,5.0,-31.624148148157076,0.0,0.0,0.8372000000001171
10184,BatchInference,2390,RegionD,80.0,15.0,2.783333333333333,2406.0,scheduled,RegionE,2397,2399.7833333333333,22.0,-247.62252964426875,0.0,0.0,5.218749999999943
10275,AITraining,2386,RegionE,150.0,38.0,2.0833333333333335,2406.0,scheduled,RegionE,2390,2392.0833333333335,5.0,-1210.76745718059,0.0,0.0,15.833333333334485
10284,BatchInference,2396,RegionF,80.0,14.0,2.283333333333333,2406.0,scheduled,RegionE,2396,2398.2833333333333,18.0,178.27206851120957,0.0,0.0,3.9958333333332807
10306,AITraining,2384,RegionD,150.0,68.0,4.533333333333333,2406.0,scheduled,RegionA,2397,2401.5333333333333,65.0,-4979.094031745996,0.0,0.0,66.58559999999957
10407,RealTimeInference,2389,RegionC,20.0,7.0,2.3666666666666667,2392.0,scheduled,RegionC,2389,2391.366666666667,5.0,-111.89087407407979,0.0,0.0,1.8289600000000938
10504,BatchInference,2396,RegionC,80.0,4.0,1.15,2406.0,scheduled,RegionA,2399,2400.15,15.0,348.6772442928135,3.954810600040572,0.005644055555057903,0.6125495499999625
10622,BatchInference,2379,RegionC,80.0,23.0,5.566666666666666,2406.0,scheduled,RegionA,2399,2404.5666666666666,15.0,-1314.0695238095088,0.0,0.0,17.284499999999813
10704,AITraining,2382,RegionF,150.0,110.0,1.0833333333333333,2406.0,scheduled,RegionF,2397,2398.0833333333335,5.0,-1825.2426915116614,0.0,0.0,24.21466666667006
11216,BatchInference,2379,RegionA,80.0,20.0,5.116666666666666,2406.0,scheduled,RegionA,2388,2393.116666666667,5.0,-1049.7793650793922,0.0,0.0,13.815000000000328
11304,AITraining,2383,RegionD,150.0,112.0,1.1666666666666667,2406.0,scheduled,RegionD,2384,2385.1666666666665,5.0,-2035.7407644924735,0.0,0.0,26.76053333332986
11351,BatchInference,2394,RegionD,80.0,16.0,4.35,2406.0,scheduled,RegionF,2394,2398.35,25.0,-316.3440745341449,0.0,0.0,8.839199999999815
11360,RealTimeInference,2384,RegionE,20.0,3.0,6.566666666666666,2391.0,scheduled,RegionE,2384,2390.5666666666666,5.0,-144.76403162055192,0.0,0.0,1.9699999999999818
11383,BatchInference,2380,RegionC,80.0,22.0,1.85,2406.0,scheduled,RegionD,2389,2390.85,58.0,-303.6878369564988,0.0,0.0,5.209599999999744
11780,BatchInference,2398,RegionF,80.0,21.0,0.5833333333333334,2406.0,scheduled,RegionD,2398,2398.5833333333335,25.0,404.00293478256117,0.0,0.0,1.5680000000004075
11834,BatchInference,2386,RegionB,80.0,19.0,5.866666666666666,2406.0,scheduled,RegionB,2399,2404.866666666667,5.0,-1027.3143589743727,0.0,0.0,15.048000000000314
11877,RealTimeInference,2382,RegionC,20.0,7.0,1.3833333333333333,2384.0,scheduled,RegionA,2382,2383.383333333333,15.0,-41.16399999999267,0.0,0.0,1.0457999999999084
11961,AITraining,2376,RegionE,150.0,111.0,4.1,2406.0,scheduled,RegionC,2387,2391.1,70.0,-7651.478992592424,0.0,0.0,100.48607999999777
11993,BatchInference,2382,RegionC,80.0,15.0,3.933333333333333,2406.0,scheduled,RegionD,2392,2395.9333333333334,58.0,-466.29722826087925,0.0,0.0,7.552000000000116
12025,RealTimeInference,2387,RegionA,20.0,2.0,0.65,2388.0,scheduled,RegionA,2387,2387.65,5.0,19.394984126983395,0.0,0.0,0.14040000000001965
12181,AITraining,2381,RegionC,150.0,68.0,2.3666666666666667,2406.0,scheduled,RegionC,2382,2384.366666666667,5.0,-2610.7819555557016,0.0,0.0,35.53408000000182
12184,BatchInference,2393,RegionD,80.0,5.0,0.25,2406.0,scheduled,RegionE,2397,2397.25,22.0,195.69762845849615,0.0,0.0,0.15625
12397,AITraining,2391,RegionA,150.0,101.0,0.6166666666666667,2406.0,scheduled,RegionD,2394,2394.616666666667,65.0,-698.4732311596157,0.0,0.0,12.755626666669174
12431,BatchInference,2396,RegionB,80.0,17.0,3.283333333333333,2406.0,scheduled,RegionB,2396,2399.2833333333333,5.0,-20.790085470079703,0.0,0.0,7.535249999999932
12444,RealTimeInference,2394,RegionA,20.0,1.0,4.483333333333333,2399.0,scheduled,RegionA,2394,2398.483333333333,5.0,-1.3788571428553986,0.0,0.0,0.48419999999997715
12481,RealTimeInference,2395,RegionC,20.0,5.0,2.9166666666666665,2398.0,scheduled,RegionC,2395,2397.9166666666665,5.0,-91.52222222221633,0.0,0.0,1.6099999999999162
12755,AITraining,2383,RegionE,150.0,51.0,3.05,2406.0,scheduled,RegionF,2383,2386.05,18.0,-2463.2978186336904,0.0,0.0,31.60776000000189
12791,BatchInference,2383,RegionA,80.0,4.0,0.8666666666666667,2406.0,scheduled,RegionC,2385,2385.866666666667,15.0,80.45022222222485,0.0,0.0,0.47840000000006694
13174,RealTimeInference,2394,RegionB,20.0,6.0,0.16666666666666666,2395.0,scheduled,RegionB,2394,2394.1666666666665,5.0,26.55230769231462,0.0,0.0,0.10799999999990179
13251,RealTimeInference,2395,RegionA,20.0,6.0,0.7833333333333333,2396.0,scheduled,RegionA,2395,2395.7833333333333,5.0,-11.473079365077336,0.0,0.0,0.5075999999999804
13331,RealTimeInference,2383,RegionB,20.0,1.0,0.8166666666666667,2384.0,scheduled,RegionB,2383,2383.8166666666666,5.0,15.948273504273685,0.0,0.0,0.08819999999999346
13376,AITraining,2394,RegionD,150.0,53.0,2.3833333333333333,2406.0,scheduled,RegionE,2394,2396.383333333333,22.0,-1665.457971014396,0.0,0.0,25.26333333333205
13381,RealTimeInference,2398,RegionA,20.0,6.0,2.0833333333333335,2401.0,scheduled,RegionA,2398,2400.0833333333335,5.0,-69.56349206350012,0.0,0.0,1.3500000000000982
13505,RealTimeInference,2382,RegionE,20.0,6.0,4.283333333333333,2387.0,scheduled,RegionE,2382,2386.2833333333333,5.0,-194.5426877470341,0.0,0.0,2.5699999999999816
13587,AITraining,2381,RegionD,150.0,23.0,6.533333333333333,2406.0,scheduled,RegionC,2386,2392.5333333333333,58.0,-2495.9400296296158,0.0,0.0,33.17887999999985
13747,AITraining,2389,RegionF,150.0,41.0,6.6,2406.0,scheduled,RegionF,2398,2404.6,5.0,-4296.601343271169,0.0,0.0,54.985919999999254
13836,AITraining,2391,RegionD,150.0,40.0,6.4,2406.0,scheduled,RegionD,2391,2397.4,5.0,-4058.040413043534,0.0,0.0,52.42880000000075
14305,RealTimeInference,2391,RegionD,20.0,2.0,4.666666666666667,2396.0,scheduled,RegionD,2391,2395.6666666666665,5.0,-68.14344927535984,0.0,0.0,0.9557333333333023
14327,BatchInference,2394,RegionB,80.0,21.0,5.55,2406.0,scheduled,RegionB,2399,2404.55,5.0,-814.5220512820813,0.0,0.0,15.734250000000518
14405,BatchInference,2379,RegionA,80.0,18.0,2.5833333333333335,2406.0,scheduled,RegionD,2399,2401.5833333333335,65.0,-361.2075543478534,0.0,0.0,5.95200000000035
14419,AITraining,2379,RegionD,150.0,104.0,6.433333333333334,2406.0,scheduled,RegionC,2379,2385.4333333333334,58.0,-11582.504711111222,0.0,0.0,147.72992000000139
14578,AITraining,2396,RegionE,150.0,31.0,6.25,2406.0,scheduled,RegionE,2396,2402.25,5.0,-2863.132411067198,0.0,0.0,38.75
14619,AITraining,2394,RegionF,150.0,117.0,6.616666666666666,2406.0,scheduled,RegionD,2394,2400.616666666667,25.0,-12342.620610869804,0.0,0.0,158.5459200000029
14622,BatchInference,2386,RegionB,80.0,23.0,3.6666666666666665,2406.0,scheduled,RegionE,2386,2389.6666666666665,74.0,-704.3985507246028,0.0,0.0,10.541666666666233
14647,BatchInference,2376,RegionA,80.0,11.0,1.2333333333333334,2406.0,scheduled,RegionD,2392,2393.233333333333,65.0,-26.341144927512346,0.0,0.0,1.7365333333330346
14669,RealTimeInference,2385,RegionB,20.0,6.0,4.616666666666666,2390.0,scheduled,RegionB,2385,2389.616666666667,5.0,-210.4775726495804,0.0,0.0,2.9916000000000786
14749,AITraining,2389,RegionE,150.0,97.0,3.15,2406.0,scheduled,RegionF,2396,2399.15,18.0,-4764.989744099521,0.0,0.0,62.08776000000179
14772,BatchInference,2382,RegionA,80.0,12.0,5.116666666666666,2406.0,scheduled,RegionA,2384,2389.116666666667,5.0,-512.810476190491,0.0,0.0,8.289000000000199
14780,AITraining,2377,RegionD,150.0,32.0,4.483333333333333,2406.0,scheduled,RegionD,2377,2381.483333333333,5.0,-2327.5687362317726,0.0,0.0,29.381973333331942
14844,AITraining,2396,RegionB,150.0,51.0,4.15,2406.0,scheduled,RegionF,2396,2400.15,79.0,-2248.1909785860435,404.16480000024507,0.43540984800026405,41.4528
14868,AITraining,2396,RegionF,150.0,22.0,6.45,2406.0,scheduled,RegionF,2398,2404.45,5.0,-2038.8951370599766,0.0,0.0,28.834079999999183
15175,RealTimeInference,2396,RegionB,20.0,6.0,2.9166666666666665,2399.0,scheduled,RegionB,2396,2398.9166666666665,5.0,-125.03333333332566,0.0,0.0,1.889999999999902
15185,RealTimeInference,2382,RegionA,20.0,1.0,0.8833333333333333,2383.0,scheduled,RegionA,2382,2382.883333333333,5.0,20.70926984127077,0.0,0.0,0.09539999999998691
15242,BatchInference,2399,RegionE,80.0,7.0,4.05,2406.0,scheduled,RegionE,2399,2403.05,5.0,512.2426136363464,216.12500000000003,0.207375,2.6687500000001596
15675,AITraining,2390,RegionF,150.0,87.0,2.9833333333333334,2406.0,scheduled,RegionF,2390,2392.983333333333,5.0,-3994.6744066249603,0.0,0.0,52.74055999999625
15694,AITraining,2386,RegionE,150.0,63.0,2.8666666666666667,2406.0,scheduled,RegionD,2398,2400.866666666667,22.0,-2835.5359978262113,0.0,0.0,36.98688000000156
15916,AITraining,2397,RegionE,150.0,81.0,3.3833333333333333,2406.0,scheduled,RegionE,2397,2400.383333333333,5.0,-1605.2454881428484,1533.869999999515,1.4717699999995346,48.60000000000001
15921,AITraining,2394,RegionD,150.0,127.0,3.9166666666666665,2406.0,scheduled,RegionD,2394,2397.9166666666665,5.0,-7681.318688405499,0.0,0.0,101.87093333332939
