TaskID,TaskType,ArrivalHour,SourceRegion,MaxLatency_ms,GPU_Demand,DurationHours,LatestFinishHour,Status,AssignedRegion,StartHour,FinishHour,NetworkLatency_ms,ObjectiveScore,EstimatedCost_CNY,EstimatedCarbon_tCO2,EstimatedRenewableUsed_MWh
2508,RealTimeInference,2378,RegionB,20.0,1.0,4.65,2383.0,scheduled,RegionB,2378,2382.65,5.0,46.151094017093676,0.0,0.0,0.5022000000000099
2517,AITraining,2392,RegionF,150.0,30.0,2.7333333333333334,2406.0,scheduled,RegionF,2396,2398.733333333333,5.0,-378.6518481711134,0.0,0.0,16.662399999998705
2648,BatchInference,2397,RegionE,80.0,19.0,3.183333333333333,2406.0,scheduled,RegionF,2399,2402.1833333333334,18.0,669.9430982919193,627.3800000000001,0.6758813000000001,5.26838333333348
2763,BatchInference,2379,RegionB,80.0,15.0,3.75,2406.0,scheduled,RegionB,2396,2399.75,5.0,-161.16634615384638,0.0,0.0,7.593750000000001
3113,BatchInference,2387,RegionD,80.0,15.0,6.233333333333333,2406.0,scheduled,RegionD,2391,2397.233333333333,5.0,-290.7890942028867,0.0,0.0,11.967999999999591
3444,RealTimeInference,2378,RegionA,20.0,7.0,1.7166666666666666,2380.0,scheduled,RegionA,2378,2379.7166666666667,5.0,24.716793650793015,0.0,0.0,1.2978000000000232
3455,RealTimeInference,2386,RegionC,20.0,1.0,2.8666666666666667,2389.0,scheduled,RegionC,2386,2388.866666666667,5.0,51.93276049382702,0.0,0.0,0.31648000000001336
3498,RealTimeInference,2376,RegionB,20.0,2.0,1.1833333333333333,2378.0,scheduled,RegionB,2376,2377.1833333333334,5.0,52.605504273503875,0.0,0.0,0.25560000000001315
3566,BatchInference,2392,RegionE,80.0,9.0,0.9,2406.0,scheduled,RegionE,2398,2398.9,5.0,86.84502635045988,0.0,0.0,1.0125000000001023
3736,BatchInference,2396,RegionD,80.0,19.0,6.6,2406.0,scheduled,RegionD,2396,2402.6,5.0,-376.96897101448553,0.0,0.0,16.05119999999978
3782,AITraining,2390,RegionE,150.0,89.0,5.766666666666667,2406.0,scheduled,RegionE,2390,2395.766666666667,5.0,-2975.1984189724453,0.0,0.0,102.64666666667044
3809,AITraining,2376,RegionF,150.0,32.0,1.6333333333333333,2406.0,scheduled,RegionF,2388,2389.633333333333,5.0,-247.7687387163325,0.0,0.0,10.62058666666588
3928,BatchInference,2397,RegionF,80.0,4.0,3.033333333333333,2406.0,scheduled,RegionF,2397,2400.0333333333333,5.0,97.75677005520939,4.402666666662663,0.004743026666662354,1.524
3948,RealTimeInference,2382,RegionF,20.0,1.0,5.5,2388.0,scheduled,RegionF,2382,2387.5,5.0,43.318815734989656,0.0,0.0,0.5588
4060,BatchInference,2383,RegionA,80.0,8.0,2.8,2406.0,scheduled,RegionA,2388,2390.8,5.0,-23.17502645503185,0.0,0.0,3.0240000000001968
4113,BatchInference,2391,RegionA,80.0,15.0,4.2,2406.0,scheduled,RegionA,2391,2395.2,5.0,-182.6039682539573,0.0,0.0,8.504999999999633
4202,AITraining,2377,RegionE,150.0,94.0,4.666666666666667,2406.0,scheduled,RegionE,2395,2399.6666666666665,5.0,-2560.62450592877,0.0,0.0,87.73333333333049
4316,RealTimeInference,2377,RegionA,20.0,5.0,4.366666666666666,2382.0,scheduled,RegionA,2377,2381.366666666667,5.0,-9.724126984128954,0.0,0.0,2.358000000000066
4353,AITraining,2398,RegionE,150.0,21.0,3.7,2406.0,scheduled,RegionF,2399,2402.7,18.0,904.6767669565431,1109.472,1.19524272,11.521439999999224
4354,RealTimeInference,2390,RegionC,20.0,4.0,5.95,2396.0,scheduled,RegionC,2390,2395.95,5.0,-15.926834567898702,0.0,0.0,2.6275199999999197
4418,BatchInference,2398,RegionD,80.0,11.0,4.233333333333333,2406.0,scheduled,RegionE,2399,2403.233333333333,22.0,493.3878540843293,339.625,0.32587499999999997,4.4458333333330415
4590,RealTimeInference,2382,RegionC,20.0,5.0,3.45,2386.0,scheduled,RegionC,2382,2385.45,5.0,7.164296296299319,0.0,0.0,1.9043999999998993
4599,AITraining,2385,RegionD,150.0,34.0,2.1666666666666665,2406.0,scheduled,RegionD,2396,2398.1666666666665,5.0,-381.9820942028665,0.0,0.0,15.08693333333228
4611,BatchInference,2393,RegionA,80.0,15.0,2.05,2406.0,scheduled,RegionA,2393,2395.05,5.0,-49.66765873016952,0.0,0.0,4.151250000000369
4848,BatchInference,2394,RegionB,80.0,17.0,3.6,2406.0,scheduled,RegionB,2394,2397.6,5.0,-126.54034188033603,0.0,0.0,8.261999999999793
4851,BatchInference,2390,RegionD,80.0,8.0,3.8333333333333335,2406.0,scheduled,RegionD,2396,2399.8333333333335,5.0,-29.529927536237025,0.0,0.0,3.9253333333334886
4886,RealTimeInference,2398,RegionF,20.0,3.0,3.3333333333333335,2402.0,scheduled,RegionF,2398,2401.3333333333335,5.0,29.768447204967558,0.0,0.0,1.0160000000000462
4930,AITraining,2391,RegionE,150.0,50.0,5.866666666666666,2406.0,scheduled,RegionE,2391,2396.866666666667,5.0,-1651.8458498024079,0.0,0.0,58.66666666666788
4943,RealTimeInference,2391,RegionC,20.0,4.0,3.0,2394.0,scheduled,RegionC,2391,2394.0,5.0,23.006617283950742,0.0,0.0,1.3248
5138,RealTimeInference,2396,RegionB,20.0,1.0,5.266666666666667,2402.0,scheduled,RegionB,2396,2401.266666666667,5.0,45.20608547008458,0.0,0.0,0.568800000000023
5272,RealTimeInference,2398,RegionC,20.0,4.0,4.35,2403.0,scheduled,RegionC,2398,2402.35,5.0,3.8032987654332113,0.0,0.0,1.9209599999999598
5277,AITraining,2385,RegionE,150.0,64.0,1.4666666666666666,2406.0,scheduled,RegionE,2389,2390.4666666666667,5.0,-468.7191040843312,0.0,0.0,18.773333333333724
5435,AITraining,2395,RegionE,150.0,116.0,2.95,2406.0,scheduled,RegionD,2395,2397.95,22.0,-1766.7005318839283,0.0,0.0,70.08255999999568
5663,RealTimeInference,2393,RegionB,20.0,6.0,4.25,2398.0,scheduled,RegionB,2393,2397.25,5.0,-19.921424501424536,0.0,0.0,2.754
5727,AITraining,2389,RegionD,150.0,82.0,2.316666666666667,2406.0,scheduled,RegionD,2389,2391.3166666666666,5.0,-1076.0030260869273,0.0,0.0,38.90517333333232
5845,AITraining,2382,RegionD,150.0,26.0,1.5166666666666666,2406.0,scheduled,RegionD,2385,2386.516666666667,5.0,-171.52658840582976,0.0,0.0,8.075946666667797
6052,AITraining,2380,RegionF,150.0,92.0,4.95,2406.0,scheduled,RegionF,2387,2391.95,5.0,-2699.092865148276,0.0,0.0,92.5372799999966
6232,RealTimeInference,2389,RegionA,20.0,5.0,6.0,2395.0,scheduled,RegionA,2389,2395.0,5.0,-34.41693121693118,0.0,0.0,3.24
6235,RealTimeInference,2392,RegionB,20.0,1.0,1.7333333333333334,2394.0,scheduled,RegionB,2392,2393.733333333333,5.0,56.26434188034244,0.0,0.0,0.1871999999999771
6323,BatchInference,2388,RegionA,80.0,5.0,2.3666666666666667,2406.0,scheduled,RegionA,2388,2390.366666666667,5.0,23.892989417987184,0.0,0.0,1.5975000000000819
6392,BatchInference,2397,RegionD,80.0,5.0,4.783333333333333,2406.0,scheduled,RegionE,2399,2403.7833333333333,22.0,399.36828886692984,154.375,0.148125,2.3645833333333144
6423,RealTimeInference,2377,RegionA,20.0,7.0,4.383333333333334,2382.0,scheduled,RegionA,2377,2381.383333333333,5.0,-37.50923809523537,0.0,0.0,3.313799999999909
6438,AITraining,2394,RegionE,150.0,98.0,4.95,2406.0,scheduled,RegionE,2394,2398.95,5.0,-2773.688274044689,0.0,0.0,97.01999999999644
6481,RealTimeInference,2377,RegionA,20.0,6.0,6.45,2384.0,scheduled,RegionA,2377,2383.45,5.0,-62.72133333332982,0.0,0.0,4.1795999999998825
6507,AITraining,2378,RegionC,150.0,17.0,5.35,2406.0,scheduled,RegionC,2394,2399.35,5.0,-537.4453925925825,0.0,0.0,20.081759999999658
6508,BatchInference,2394,RegionB,80.0,23.0,4.983333333333333,2406.0,scheduled,RegionB,2394,2398.983333333333,5.0,-363.6345370370182,0.0,0.0,15.473249999999343
6767,AITraining,2395,RegionF,150.0,29.0,0.7,2406.0,scheduled,RegionF,2398,2398.7,5.0,14.1725250517908,0.0,0.0,4.124959999998928
6876,AITraining,2391,RegionD,150.0,52.0,6.5,2406.0,scheduled,RegionD,2396,2402.5,5.0,-1997.6085942028994,0.0,0.0,69.22240000000001
7165,RealTimeInference,2397,RegionB,20.0,5.0,4.633333333333334,2402.0,scheduled,RegionB,2397,2401.633333333333,5.0,-12.1015954415935,0.0,0.0,2.501999999999935
7372,AITraining,2395,RegionF,150.0,104.0,4.1,2406.0,scheduled,RegionB,2395,2399.1,79.0,-1759.2953618233016,0.0,0.0,92.10239999999797
7403,BatchInference,2376,RegionD,80.0,10.0,6.233333333333333,2406.0,scheduled,RegionD,2389,2395.233333333333,5.0,-178.7078260869484,0.0,0.0,7.9786666666663955
7484,RealTimeInference,2393,RegionA,20.0,3.0,3.95,2397.0,scheduled,RegionA,2393,2396.95,5.0,24.50547089947269,0.0,0.0,1.279799999999941
7530,RealTimeInference,2398,RegionA,20.0,5.0,1.1666666666666667,2400.0,scheduled,RegionA,2398,2399.1666666666665,5.0,44.73386243386484,0.0,0.0,0.6299999999999182
7542,RealTimeInference,2382,RegionD,20.0,7.0,0.6833333333333333,2383.0,scheduled,RegionD,2382,2382.6833333333334,5.0,45.89165072463639,0.0,0.0,0.4898133333333769
7857,AITraining,2399,RegionF,150.0,115.0,1.2833333333333334,2406.0,scheduled,RegionA,2399,2400.2833333333333,82.0,5243.467950463712,5262.144687500848,6.7400227000007416,21.84624999999818
7874,BatchInference,2396,RegionC,80.0,21.0,0.45,2406.0,scheduled,RegionC,2396,2396.45,5.0,44.543666666682356,0.0,0.0,1.3040999999994727
7890,RealTimeInference,2399,RegionE,20.0,4.0,4.416666666666667,2404.0,scheduled,RegionE,2399,2403.4166666666665,5.0,7.31620553359865,0.0,0.0,1.7666666666666062
7902,BatchInference,2376,RegionE,80.0,11.0,0.43333333333333335,2406.0,scheduled,RegionE,2376,2376.4333333333334,5.0,42.50181159420045,0.0,0.0,0.5958333333334167
7973,AITraining,2379,RegionE,150.0,70.0,1.1166666666666667,2406.0,scheduled,RegionE,2379,2380.116666666667,5.0,-393.3478260870075,0.0,0.0,15.633333333335033
8294,BatchInference,2395,RegionC,80.0,8.0,1.0333333333333334,2406.0,scheduled,RegionC,2395,2396.0333333333333,5.0,48.413037037037945,0.0,0.0,1.1407999999999663
8353,RealTimeInference,2386,RegionB,20.0,5.0,1.25,2388.0,scheduled,RegionB,2386,2387.25,5.0,43.18703703703683,0.0,0.0,0.675
8745,BatchInference,2398,RegionB,80.0,21.0,2.1,2406.0,scheduled,RegionA,2399,2401.1,12.0,7.659550264558284,0.0,0.0,5.953499999999743
8760,AITraining,2390,RegionE,150.0,44.0,4.583333333333333,2406.0,scheduled,RegionE,2397,2401.5833333333335,5.0,-1100.669301712822,0.0,0.0,40.33333333333467
8915,AITraining,2392,RegionD,150.0,97.0,0.8166666666666667,2406.0,scheduled,RegionD,2394,2394.8166666666666,5.0,-392.8838304347469,0.0,0.0,16.22357333333213
8972,RealTimeInference,2398,RegionD,20.0,2.0,4.1,2403.0,scheduled,RegionD,2398,2402.1,5.0,34.99710000000052,0.0,0.0,0.8396799999999814
9168,RealTimeInference,2387,RegionC,20.0,3.0,2.35,2390.0,scheduled,RegionC,2387,2389.35,5.0,37.9318814814824,0.0,0.0,0.7783199999999697
9267,BatchInference,2376,RegionE,80.0,7.0,0.36666666666666664,2406.0,scheduled,RegionE,2376,2376.366666666667,5.0,50.954710144924476,0.0,0.0,0.3208333333334395
9415,AITraining,2376,RegionD,150.0,119.0,1.4666666666666666,2406.0,scheduled,RegionD,2380,2381.4666666666667,5.0,-1003.5828000000224,0.0,0.0,35.74442666666741
9535,AITraining,2387,RegionE,150.0,58.0,5.633333333333334,2406.0,scheduled,RegionE,2388,2393.633333333333,5.0,-1880.6068511198534,0.0,0.0,65.34666666666526
9572,AITraining,2398,RegionD,150.0,123.0,6.066666666666666,2406.0,scheduled,RegionC,2398,2404.0666666666666,58.0,-4209.947318518469,0.0,0.0,164.76095999999833
9585,RealTimeInference,2381,RegionB,20.0,7.0,2.033333333333333,2384.0,scheduled,RegionB,2381,2383.0333333333333,5.0,15.983145299145907,0.0,0.0,1.5371999999999773
9591,AITraining,2378,RegionD,150.0,27.0,3.183333333333333,2406.0,scheduled,RegionD,2386,2389.1833333333334,5.0,-463.1094086956613,0.0,0.0,17.602560000000334
9621,RealTimeInference,2399,RegionC,20.0,6.0,1.3333333333333333,2401.0,scheduled,RegionC,2399,2400.3333333333335,5.0,36.31881481481181,0.0,0.0,0.8832000000001002
9845,AITraining,2379,RegionF,150.0,102.0,0.9166666666666666,2406.0,scheduled,RegionF,2393,2393.9166666666665,5.0,-488.258953761122,0.0,0.0,18.999199999996858
9850,BatchInference,2387,RegionE,80.0,13.0,5.733333333333333,2406.0,scheduled,RegionE,2390,2395.733333333333,5.0,-200.28129117258658,0.0,0.0,9.316666666666322
9936,RealTimeInference,2385,RegionC,20.0,5.0,1.5166666666666666,2387.0,scheduled,RegionC,2385,2386.516666666667,5.0,38.474123456786444,0.0,0.0,0.8372000000001171
10184,BatchInference,2390,RegionD,80.0,15.0,2.783333333333333,2406.0,scheduled,RegionD,2393,2395.7833333333333,5.0,-70.4377536231872,0.0,0.0,5.343999999999942
10275,AITraining,2386,RegionE,150.0,38.0,2.0833333333333335,2406.0,scheduled,RegionE,2386,2388.0833333333335,5.0,-383.4940711462803,0.0,0.0,15.833333333334485
10284,BatchInference,2396,RegionF,80.0,14.0,2.283333333333333,2406.0,scheduled,RegionF,2398,2400.2833333333333,5.0,142.5586020341475,130.97933333331935,0.14110504333331828,3.5560000000000005
10306,AITraining,2384,RegionD,150.0,68.0,4.533333333333333,2406.0,scheduled,RegionD,2391,2395.5333333333333,5.0,-1822.8445666666548,0.0,0.0,63.13301333333292
10407,RealTimeInference,2389,RegionC,20.0,7.0,2.3666666666666667,2392.0,scheduled,RegionC,2389,2391.366666666667,5.0,8.721323456787548,0.0,0.0,1.8289600000000938
10504,BatchInference,2396,RegionC,80.0,4.0,1.15,2406.0,scheduled,RegionC,2396,2397.15,5.0,63.55106172839359,0.0,0.0,0.6348000000000501
10622,BatchInference,2379,RegionC,80.0,23.0,5.566666666666666,2406.0,scheduled,RegionC,2389,2394.5666666666666,5.0,-463.06046913579644,0.0,0.0,17.668599999999806
10704,AITraining,2382,RegionF,150.0,110.0,1.0833333333333333,2406.0,scheduled,RegionF,2382,2383.0833333333335,5.0,-640.3530434783627,0.0,0.0,24.21466666667006
11216,BatchInference,2379,RegionA,80.0,20.0,5.116666666666666,2406.0,scheduled,RegionA,2399,2404.116666666667,5.0,-348.67222222223205,0.0,0.0,13.815000000000328
11304,AITraining,2383,RegionD,150.0,112.0,1.1666666666666667,2406.0,scheduled,RegionD,2397,2398.1666666666665,5.0,-729.1475217390264,0.0,0.0,26.76053333332986
11351,BatchInference,2394,RegionD,80.0,16.0,4.35,2406.0,scheduled,RegionD,2394,2398.35,5.0,-155.36182608695134,0.0,0.0,8.908799999999815
11360,RealTimeInference,2384,RegionE,20.0,3.0,6.566666666666666,2391.0,scheduled,RegionE,2384,2390.5666666666666,5.0,1.6114624505934312,0.0,0.0,1.9699999999999818
11383,BatchInference,2380,RegionC,80.0,22.0,1.85,2406.0,scheduled,RegionC,2381,2382.85,5.0,-99.93750617283163,0.0,0.0,5.616599999999724
11780,BatchInference,2398,RegionF,80.0,21.0,0.5833333333333334,2406.0,scheduled,RegionF,2398,2398.5833333333335,5.0,92.26331780536995,0.0,0.0,1.5557500000004043
11834,BatchInference,2386,RegionB,80.0,19.0,5.866666666666666,2406.0,scheduled,RegionB,2394,2399.866666666667,5.0,-376.09868945869874,0.0,0.0,15.048000000000314
11877,RealTimeInference,2382,RegionC,20.0,7.0,1.3833333333333333,2384.0,scheduled,RegionC,2382,2383.383333333333,5.0,33.262133333336145,0.0,0.0,1.0690399999999063
11961,AITraining,2376,RegionE,150.0,111.0,4.1,2406.0,scheduled,RegionE,2379,2383.1,5.0,-2660.481422924841,0.0,0.0,91.01999999999799
11993,BatchInference,2382,RegionC,80.0,15.0,3.933333333333333,2406.0,scheduled,RegionC,2386,2389.9333333333334,5.0,-175.18839506173174,0.0,0.0,8.142000000000124
12025,RealTimeInference,2387,RegionA,20.0,2.0,0.65,2388.0,scheduled,RegionA,2387,2387.65,5.0,58.97318518518462,0.0,0.0,0.14040000000001965
12181,AITraining,2381,RegionC,150.0,68.0,2.3666666666666667,2406.0,scheduled,RegionC,2383,2385.366666666667,5.0,-991.40758518524,0.0,0.0,35.53408000000182
12184,BatchInference,2393,RegionD,80.0,5.0,0.25,2406.0,scheduled,RegionD,2395,2395.25,5.0,85.15018115941976,0.0,0.0,0.16
12397,AITraining,2391,RegionA,150.0,101.0,0.6166666666666667,2406.0,scheduled,RegionA,2391,2391.616666666667,5.0,-321.7441481482262,0.0,0.0,13.453200000002646
12431,BatchInference,2396,RegionB,80.0,17.0,3.283333333333333,2406.0,scheduled,RegionB,2396,2399.2833333333333,5.0,-101.28029202279066,0.0,0.0,7.535249999999932
12444,RealTimeInference,2394,RegionA,20.0,1.0,4.483333333333333,2399.0,scheduled,RegionA,2394,2398.483333333333,5.0,49.962888888889566,0.0,0.0,0.48419999999997715
12481,RealTimeInference,2395,RegionC,20.0,5.0,2.9166666666666665,2398.0,scheduled,RegionC,2395,2397.9166666666665,5.0,14.188888888891299,0.0,0.0,1.6099999999999162
12755,AITraining,2383,RegionE,150.0,51.0,3.05,2406.0,scheduled,RegionE,2383,2386.05,5.0,-850.4541501976842,0.0,0.0,31.110000000001854
12791,BatchInference,2383,RegionA,80.0,4.0,0.8666666666666667,2406.0,scheduled,RegionA,2384,2384.866666666667,5.0,52.529312169310174,0.0,0.0,0.46800000000006553
13174,RealTimeInference,2394,RegionB,20.0,6.0,0.16666666666666666,2395.0,scheduled,RegionB,2394,2394.1666666666665,5.0,60.45230769231051,0.0,0.0,0.10799999999990179
13251,RealTimeInference,2395,RegionA,20.0,6.0,0.7833333333333333,2396.0,scheduled,RegionA,2395,2395.7833333333333,5.0,48.164592592593245,0.0,0.0,0.5075999999999804
13331,RealTimeInference,2383,RegionB,20.0,1.0,0.8166666666666667,2384.0,scheduled,RegionB,2383,2383.8166666666666,5.0,58.73747578347594,0.0,0.0,0.08819999999999346
13376,AITraining,2394,RegionD,150.0,53.0,2.3833333333333333,2406.0,scheduled,RegionD,2394,2396.383333333333,5.0,-650.6176797101057,0.0,0.0,25.869653333332018
13381,RealTimeInference,2398,RegionA,20.0,6.0,2.0833333333333335,2401.0,scheduled,RegionA,2398,2400.0833333333335,5.0,23.895767195764204,0.0,0.0,1.3500000000000982
13505,RealTimeInference,2382,RegionE,20.0,6.0,4.283333333333333,2387.0,scheduled,RegionE,2382,2386.2833333333333,5.0,-16.625691699604197,0.0,0.0,2.5699999999999816
13587,AITraining,2381,RegionD,150.0,23.0,6.533333333333333,2406.0,scheduled,RegionD,2383,2389.5333333333333,5.0,-861.7112260869521,0.0,0.0,30.77461333333319
13747,AITraining,2389,RegionF,150.0,41.0,6.6,2406.0,scheduled,RegionF,2392,2398.6,5.0,-1550.2635903381417,0.0,0.0,54.985919999999254
13836,AITraining,2391,RegionD,150.0,40.0,6.4,2406.0,scheduled,RegionD,2393,2399.4,5.0,-1492.9310289855302,0.0,0.0,52.42880000000075
14305,RealTimeInference,2391,RegionD,20.0,2.0,4.666666666666667,2396.0,scheduled,RegionD,2391,2395.6666666666665,5.0,31.436695652174844,0.0,0.0,0.9557333333333023
14327,BatchInference,2394,RegionB,80.0,21.0,5.55,2406.0,scheduled,RegionB,2394,2399.55,5.0,-362.5961609686758,0.0,0.0,15.734250000000518
14405,BatchInference,2379,RegionA,80.0,18.0,2.5833333333333335,2406.0,scheduled,RegionA,2387,2389.5833333333335,5.0,-121.71124338625444,0.0,0.0,6.277500000000369
14419,AITraining,2379,RegionD,150.0,104.0,6.433333333333334,2406.0,scheduled,RegionD,2399,2405.4333333333334,5.0,-4044.984730434822,0.0,0.0,137.02485333333465
14578,AITraining,2396,RegionE,150.0,31.0,6.25,2406.0,scheduled,RegionD,2396,2402.25,22.0,-880.1481884057964,0.0,0.0,39.68
14619,AITraining,2394,RegionF,150.0,117.0,6.616666666666666,2406.0,scheduled,RegionD,2399,2405.616666666667,25.0,-4416.484484058057,0.0,0.0,158.5459200000029
14622,BatchInference,2386,RegionB,80.0,23.0,3.6666666666666665,2406.0,scheduled,RegionB,2390,2393.6666666666665,5.0,-263.3027065526926,0.0,0.0,11.38499999999953
14647,BatchInference,2376,RegionA,80.0,11.0,1.2333333333333334,2406.0,scheduled,RegionA,2397,2398.233333333333,5.0,10.284629629638733,0.0,0.0,1.8314999999996853
14669,RealTimeInference,2385,RegionB,20.0,6.0,4.616666666666666,2390.0,scheduled,RegionB,2385,2389.616666666667,5.0,-27.208968660971095,0.0,0.0,2.9916000000000786
14749,AITraining,2389,RegionE,150.0,97.0,3.15,2406.0,scheduled,RegionE,2389,2392.15,5.0,-1721.232806324164,0.0,0.0,61.11000000000176
14772,BatchInference,2382,RegionA,80.0,12.0,5.116666666666666,2406.0,scheduled,RegionA,2397,2402.116666666667,5.0,-181.36841269841867,0.0,0.0,8.289000000000199
14780,AITraining,2377,RegionD,150.0,32.0,4.483333333333333,2406.0,scheduled,RegionD,2377,2381.483333333333,5.0,-815.7273159419876,0.0,0.0,29.381973333331942
14844,AITraining,2396,RegionB,150.0,51.0,4.15,2406.0,scheduled,RegionB,2396,2400.15,5.0,-1248.7410028490337,0.0,0.0,45.71640000000101
14868,AITraining,2396,RegionF,150.0,22.0,6.45,2406.0,scheduled,RegionD,2396,2402.45,25.0,-524.3861362318589,0.0,0.0,29.061119999999185
15175,RealTimeInference,2396,RegionB,20.0,6.0,2.9166666666666665,2399.0,scheduled,RegionB,2396,2398.9166666666665,5.0,6.39059829060103,0.0,0.0,1.889999999999902
15185,RealTimeInference,2382,RegionA,20.0,1.0,0.8833333333333333,2383.0,scheduled,RegionA,2382,2382.883333333333,5.0,59.6628677248681,0.0,0.0,0.09539999999998691
15242,BatchInference,2399,RegionE,80.0,7.0,4.05,2406.0,scheduled,RegionE,2399,2403.05,5.0,241.3468955862921,216.12500000000003,0.207375,2.6687500000001596
15675,AITraining,2390,RegionF,150.0,87.0,2.9833333333333334,2406.0,scheduled,RegionF,2397,2399.983333333333,5.0,-1463.4811202207293,0.0,0.0,52.74055999999625
15694,AITraining,2386,RegionE,150.0,63.0,2.8666666666666667,2406.0,scheduled,RegionE,2394,2396.866666666667,5.0,-987.7963109354863,0.0,0.0,36.120000000001525
15916,AITraining,2397,RegionE,150.0,81.0,3.3833333333333333,2406.0,scheduled,RegionB,2397,2400.383333333333,74.0,-809.316364672302,0.0,0.0,59.19479999999788
15921,AITraining,2394,RegionD,150.0,127.0,3.9166666666666665,2406.0,scheduled,RegionD,2394,2397.9166666666665,5.0,-2933.469485507129,0.0,0.0,101.87093333332939
16024,RealTimeInference,2392,RegionF,20.0,1.0,3.35,2396.0,scheduled,RegionF,2392,2395.35,5.0,49.87201573498993,0.0,0.0,0.3403599999999908
